user_id,experiment_group,experiment_start_month
9715-WZCLW,control,1900-06-01
9786-YWNHU,control,1900-02-01
6407-GSJNL,control,1900-03-01
6005-OBZPH,control,1900-12-01
4049-ZPALD,discount,1900-05-01
7932-WPTDS,discount,1900-11-01
3733-UOCWF,discount,1900-03-01
6833-JMZYP,control,1900-08-01
2722-VOJQL,discount,1900-11-01
1310-QRITU,control,1900-06-01
8961-QDZZJ,control,1900-07-01
9715-SBVSU,control,1900-06-01
8490-BXHEO,discount,1900-05-01
7173-TETGO,control,1900-11-01
7929-SKFGK,discount,1900-04-01
2300-RQGOI,discount,1900-06-01
3563-SVYLG,control,1900-11-01
5228-EXCET,discount,1900-06-01
6435-VWCCY,control,1900-05-01
4998-IKFSE,control,1900-01-01
8630-QSGXK,control,1900-07-01
2455-USLMV,discount,1900-07-01
7394-FKDNK,discount,1900-05-01
9488-FVZCC,discount,1900-11-01
6331-LWDTQ,control,1900-10-01
5995-WWKKG,discount,1900-04-01
1597-FZREH,discount,1900-11-01
7879-CGSFV,discount,1900-03-01
9921-EZKBY,discount,1900-09-01
7432-FFVAR,discount,1900-08-01
7246-ZGQDF,control,1900-02-01
7000-WCEVQ,discount,1900-01-01
0727-IWKVK,discount,1900-02-01
5959-BELXA,discount,1900-07-01
4456-RHSNB,control,1900-07-01
3512-IZIKN,discount,1900-09-01
2481-SBOYW,control,1900-08-01
7109-MFBYV,discount,1900-10-01
1833-TCXKK,control,1900-10-01
1832-PEUTS,control,1900-10-01
6141-OOXUQ,control,1900-06-01
8660-BUETV,discount,1900-02-01
0580-PIQHM,discount,1900-03-01
5696-CEIQJ,control,1900-05-01
7503-ZGUZJ,control,1900-08-01
1696-HXOWK,discount,1900-07-01
3026-ATZYV,control,1900-04-01
4012-YCFAI,control,1900-06-01
2506-TNFCO,discount,1900-10-01
9970-QBCDA,control,1900-05-01
8718-PTMEZ,discount,1900-07-01
9496-IVVRP,discount,1900-10-01
2207-OBZNX,control,1900-08-01
2657-VPXTA,discount,1900-02-01
6551-VLJMV,discount,1900-03-01
1221-GHZEP,control,1900-09-01
9289-LBQVU,control,1900-04-01
6142-VSJQO,discount,1900-05-01
3458-IDMFK,control,1900-10-01
6933-FHBZC,discount,1900-11-01
0221-NAUXK,control,1900-04-01
9770-KXGQU,control,1900-11-01
6437-UKHMV,control,1900-10-01
6538-POCHL,control,1900-10-01
6726-NNFWD,discount,1900-12-01
3002-WQZWT,discount,1900-02-01
4277-UDIEF,discount,1900-03-01
1208-NBVFH,discount,1900-05-01
4912-PIGUY,discount,1900-01-01
1114-CENIM,control,1900-01-01
6060-DRTNL,control,1900-07-01
2725-TTRIQ,discount,1900-06-01
3374-TTZTK,control,1900-10-01
8990-ZXLSU,discount,1900-07-01
2275-RBYQS,control,1900-09-01
8473-VUVJN,control,1900-08-01
6289-CPNLD,control,1900-10-01
5536-SLHPM,control,1900-09-01
4419-UJMUS,control,1900-05-01
7794-JASDG,discount,1900-01-01
7609-YBPXG,discount,1900-01-01
5519-TEEUH,control,1900-03-01
7856-GANIL,control,1900-01-01
0804-XBFBV,control,1900-12-01
2676-OXPPQ,control,1900-08-01
3703-TTEPD,control,1900-05-01
2799-TSLAG,control,1900-02-01
0196-VULGZ,discount,1900-07-01
8837-VVWLQ,discount,1900-04-01
2696-NARTR,discount,1900-01-01
2208-NKVVH,discount,1900-08-01
7614-QVWQL,discount,1900-10-01
1976-CFOCS,discount,1900-01-01
4631-OACRM,discount,1900-02-01
7139-JZFVG,control,1900-02-01
4987-GQWPO,control,1900-11-01
3755-JBMNH,discount,1900-12-01
1757-TCATG,control,1900-06-01
6345-ULYRW,discount,1900-03-01
4776-XSKYQ,discount,1900-09-01
8048-DSDFQ,discount,1900-01-01
5753-QQWPW,discount,1900-04-01
6010-DDPPW,control,1900-04-01
1809-DMJHQ,control,1900-11-01
6693-FRIRW,discount,1900-07-01
6586-MYGKD,control,1900-01-01
3173-NVMPX,control,1900-06-01
0248-PGHBZ,discount,1900-12-01
0623-GDISB,discount,1900-09-01
2892-GESUL,control,1900-11-01
6923-EFPNL,control,1900-07-01
7472-EQOAV,discount,1900-07-01
9574-RKJIF,control,1900-09-01
2043-WVTQJ,discount,1900-08-01
8034-RYTVV,control,1900-07-01
3863-QSTYI,control,1900-04-01
2619-WFQWU,discount,1900-08-01
5044-LRQAQ,control,1900-11-01
1716-LSAMB,discount,1900-04-01
1333-PBMXB,control,1900-06-01
6546-OPBBH,control,1900-11-01
5985-BEHZK,control,1900-12-01
9127-QRZMH,discount,1900-05-01
5919-VCZYM,discount,1900-07-01
9644-KVCNC,control,1900-12-01
2137-DQMEV,discount,1900-01-01
8174-LNWMW,control,1900-12-01
9279-CJEOJ,discount,1900-01-01
7964-VEXDG,discount,1900-08-01
2404-JIBFC,control,1900-05-01
0778-NELLA,discount,1900-08-01
8029-XYPWT,discount,1900-04-01
4614-NUVZD,discount,1900-03-01
4632-PAOYU,discount,1900-03-01
3803-KMQFW,discount,1900-01-01
6804-GDMOI,control,1900-06-01
2990-OGYTD,control,1900-05-01
6646-JPPHA,control,1900-10-01
9572-MTILT,discount,1900-03-01
7658-UYUQS,control,1900-10-01
7880-XSOJX,control,1900-03-01
9611-CTWIH,control,1900-03-01
4589-IUAJB,control,1900-11-01
0329-GTIAJ,control,1900-09-01
8746-BFOAJ,control,1900-07-01
8457-XIGKN,discount,1900-07-01
6072-NUQCB,control,1900-02-01
6629-CZTTH,discount,1900-01-01
8838-GPHZP,discount,1900-01-01
8750-QWZAJ,discount,1900-10-01
5364-EVNIB,control,1900-07-01
6918-UMQCG,control,1900-02-01
0675-NCDYU,control,1900-12-01
6339-DKLMK,discount,1900-12-01
1346-PJWTK,control,1900-02-01
5088-QZLRL,control,1900-05-01
8023-QHAIO,control,1900-12-01
4397-FRLTA,control,1900-11-01
3057-VJJQE,discount,1900-03-01
5087-SUURX,control,1900-02-01
2302-OUZXB,control,1900-05-01
8133-ANHHJ,discount,1900-11-01
2270-CHBFN,control,1900-07-01
0013-EXCHZ,discount,1900-07-01
5982-FPVQN,discount,1900-03-01
9107-UKCKY,control,1900-09-01
4654-ULTTN,control,1900-10-01
5550-VFRLC,discount,1900-03-01
5546-BYZSM,discount,1900-04-01
1492-KGETH,control,1900-06-01
4929-BSTRX,discount,1900-01-01
4163-HFTUK,discount,1900-10-01
8215-NGSPE,discount,1900-11-01
2225-ZRGSG,discount,1900-08-01
8859-YSTWS,control,1900-01-01
5271-YNWVR,control,1900-05-01
7601-DHFWZ,control,1900-01-01
2657-ALMWY,control,1900-01-01
6330-JKLPC,control,1900-03-01
4667-OHGKG,discount,1900-05-01
1998-VHJHK,control,1900-04-01
1707-HABPF,discount,1900-07-01
1660-HSOOQ,control,1900-10-01
7253-UVNDW,control,1900-04-01
0487-VVUVK,discount,1900-01-01
7228-OMTPN,control,1900-05-01
5063-IUOKK,control,1900-06-01
4508-OEBEY,discount,1900-04-01
0027-KWYKW,control,1900-09-01
2308-STERM,control,1900-07-01
5982-XMDEX,discount,1900-01-01
6284-AHOOQ,control,1900-07-01
6051-PTVNS,control,1900-05-01
2344-JMOGN,control,1900-02-01
3799-ISUZQ,control,1900-12-01
2877-VDUER,control,1900-08-01
9152-AMKAK,discount,1900-05-01
1794-HBQTJ,control,1900-07-01
9432-VOFYX,discount,1900-12-01
8049-WJCLQ,control,1900-05-01
6586-PSJOX,control,1900-03-01
2460-FPSYH,control,1900-11-01
9705-ZJBCG,discount,1900-10-01
4818-DRBQT,discount,1900-06-01
1320-HTRDR,discount,1900-01-01
6847-KJLTS,control,1900-11-01
9670-BPNXF,discount,1900-02-01
3913-FCUUW,discount,1900-12-01
3301-VKTGC,control,1900-09-01
1493-AMTIE,discount,1900-01-01
9555-SAHUZ,discount,1900-08-01
0816-TSPHQ,control,1900-03-01
9932-WBWIK,control,1900-06-01
4619-EVPHY,discount,1900-03-01
5286-YHCVC,discount,1900-02-01
6424-ELEYH,control,1900-08-01
4391-RESHN,control,1900-06-01
9115-YQHGA,discount,1900-05-01
4462-CYWMH,discount,1900-01-01
8963-MQVYN,control,1900-05-01
2458-EOMRE,discount,1900-11-01
9334-GWGOW,control,1900-07-01
6821-BUXUX,control,1900-12-01
5028-HTLJB,discount,1900-10-01
9801-GDWGV,control,1900-03-01
6542-LWGXJ,control,1900-01-01
5567-GZKQY,control,1900-03-01
1222-LRYKO,discount,1900-08-01
2320-JRSDE,discount,1900-11-01
2087-QAREY,control,1900-07-01
0601-WZHJF,control,1900-08-01
4423-JWZJN,discount,1900-12-01
5143-WMWOG,control,1900-04-01
6490-FGZAT,control,1900-05-01
5393-RXQSZ,control,1900-05-01
7452-FOLON,discount,1900-10-01
2320-TZRRH,control,1900-01-01
0231-LXVAP,discount,1900-05-01
9444-JTXHZ,control,1900-06-01
4942-VZZOM,control,1900-10-01
5510-BOIUJ,discount,1900-10-01
7502-BNYGS,discount,1900-02-01
4291-HYEBC,discount,1900-02-01
6147-CBCRA,control,1900-11-01
6047-SUHPR,control,1900-12-01
4471-KXAUH,discount,1900-03-01
9752-ZNQUT,discount,1900-10-01
7638-QVMVY,discount,1900-10-01
1576-PFZIW,discount,1900-06-01
5666-MBJPT,control,1900-05-01
7312-XSBAT,control,1900-09-01
3096-GKWEB,control,1900-02-01
2371-JQHZZ,control,1900-07-01
0674-GCDXG,control,1900-06-01
1121-QSIVB,control,1900-12-01
4396-KLSEH,control,1900-10-01
3244-DCJWY,discount,1900-01-01
2824-MYYBN,discount,1900-09-01
0875-CABNR,discount,1900-12-01
6345-HOVES,discount,1900-04-01
8318-LCNBW,discount,1900-03-01
6469-QJKZW,discount,1900-09-01
0147-ESWWR,control,1900-10-01
1217-VASWC,control,1900-01-01
7812-FZHPE,discount,1900-10-01
6370-ZVHDV,discount,1900-11-01
5915-DGNVC,control,1900-11-01
6260-XLACS,control,1900-05-01
3566-CAAYU,control,1900-05-01
4983-CCWMC,control,1900-05-01
9103-CXVOK,discount,1900-02-01
2896-TBNBE,control,1900-11-01
4797-AXPXK,discount,1900-11-01
5229-PRWKT,discount,1900-04-01
6982-UQZLY,control,1900-10-01
2522-WLNSF,discount,1900-08-01
3841-CONLJ,control,1900-06-01
5057-LCOUI,discount,1900-09-01
0193-ESZXP,control,1900-12-01
4475-NVTLU,control,1900-01-01
4369-HTUIF,control,1900-03-01
9386-LDCZR,control,1900-06-01
9585-KKMFD,control,1900-02-01
5399-ZIMKF,discount,1900-01-01
0336-KXKFK,discount,1900-08-01
5619-XZZKR,control,1900-06-01
3948-FVVRP,control,1900-04-01
5327-XOKKY,control,1900-05-01
0983-TATYJ,control,1900-05-01
1813-JYWTO,control,1900-10-01
0156-FVPTA,control,1900-08-01
1984-FCOWB,control,1900-02-01
0654-HMSHN,control,1900-02-01
6719-OXYBR,discount,1900-03-01
3312-ZWLGF,discount,1900-05-01
6476-YHMGA,control,1900-07-01
5287-QWLKY,discount,1900-05-01
0795-XCCTE,discount,1900-08-01
0168-XZKBB,control,1900-09-01
3785-NRHYR,discount,1900-12-01
5196-SGOAK,control,1900-08-01
4537-DKTAL,control,1900-02-01
7072-MBHEV,discount,1900-09-01
5602-BVFMK,discount,1900-09-01
6297-NOOPG,control,1900-10-01
1891-UAWWU,discount,1900-10-01
8204-TIFGJ,discount,1900-10-01
8050-DVOJX,control,1900-10-01
6108-OQZDQ,discount,1900-12-01
0363-QJVFX,control,1900-08-01
8903-XEBGX,discount,1900-01-01
8169-SAEJD,discount,1900-05-01
9840-DVNDC,control,1900-04-01
1089-XZWHH,discount,1900-02-01
2325-WINES,discount,1900-05-01
6064-ZATLR,control,1900-11-01
3096-JRDSO,control,1900-11-01
7824-PANSQ,control,1900-01-01
8042-JVNFH,discount,1900-04-01
9648-BCHKM,control,1900-09-01
2888-ADFAO,discount,1900-02-01
8707-HOEDG,discount,1900-10-01
3374-LXDEV,discount,1900-08-01
4072-IPYLT,discount,1900-02-01
7167-PCEYD,control,1900-03-01
4936-YPJNK,discount,1900-10-01
1580-BMCMR,control,1900-08-01
4817-KEQSP,control,1900-12-01
6408-WHTEF,control,1900-04-01
9251-AWQGT,control,1900-03-01
8749-CLJXC,control,1900-12-01
7989-VCQOH,control,1900-03-01
5049-GLYVG,discount,1900-11-01
4199-QHJNM,discount,1900-07-01
8882-TLVRW,discount,1900-04-01
5883-GTGVD,discount,1900-06-01
5135-GRQJV,control,1900-08-01
2384-OVPSA,discount,1900-03-01
1371-WEPDS,control,1900-07-01
3580-GICBM,control,1900-02-01
4817-QRJSX,control,1900-01-01
9730-DRTMJ,discount,1900-03-01
4686-UXDML,control,1900-01-01
3349-ANQNH,discount,1900-05-01
2398-YPMUR,discount,1900-09-01
0932-YIXYU,control,1900-07-01
7480-SPLEF,control,1900-04-01
7636-XUHWW,discount,1900-02-01
1431-CYWMH,control,1900-04-01
5937-EORGB,discount,1900-08-01
6349-JDHQP,control,1900-03-01
5539-HIVAK,control,1900-08-01
5847-MXBEO,discount,1900-04-01
9985-MWVIX,control,1900-01-01
4583-PARNH,discount,1900-08-01
1116-FRYVH,control,1900-10-01
1421-HCERK,control,1900-08-01
9633-XQABV,control,1900-07-01
0716-BQNDX,control,1900-01-01
1265-XTECC,discount,1900-03-01
1183-CANVH,control,1900-01-01
1972-XMUWV,discount,1900-01-01
8679-LZBMD,discount,1900-04-01
3407-JMJQQ,discount,1900-02-01
6252-DFGTK,discount,1900-04-01
1539-LNKHM,discount,1900-12-01
8645-KOMJQ,control,1900-04-01
0289-IVARM,control,1900-11-01
9761-XUJWD,discount,1900-11-01
4057-FKCZK,discount,1900-05-01
4291-TPNFG,discount,1900-08-01
6087-YPWHO,control,1900-12-01
3090-QFUVD,control,1900-02-01
2237-ZFSMY,control,1900-05-01
1722-LDZJS,control,1900-07-01
1818-ESQMW,discount,1900-08-01
4871-JTKJF,control,1900-09-01
1415-YFWLT,discount,1900-01-01
7401-RUBNK,control,1900-03-01
0506-YLVKJ,control,1900-10-01
8661-BOYNW,discount,1900-06-01
6711-VTNRE,discount,1900-12-01
4815-GBTCD,discount,1900-05-01
2805-AUFQN,discount,1900-06-01
0980-PVMRC,discount,1900-11-01
7233-DRTRF,discount,1900-01-01
3500-RMZLT,discount,1900-03-01
3873-NFTGI,discount,1900-09-01
1162-ECVII,control,1900-03-01
7048-GXDAY,control,1900-01-01
8571-ZCMCX,control,1900-08-01
1169-WCVAK,control,1900-09-01
4548-SDBKE,control,1900-02-01
8066-POXGX,control,1900-08-01
7129-CAKJW,discount,1900-05-01
8695-ARGXZ,discount,1900-03-01
3570-YUEKJ,control,1900-11-01
4143-OOBWZ,control,1900-09-01
1555-HAPSU,discount,1900-03-01
1697-NVVGY,control,1900-07-01
7854-EKTJL,discount,1900-03-01
8464-EETCQ,control,1900-06-01
2419-FSORS,discount,1900-05-01
8132-YPVBX,discount,1900-04-01
9102-IAYHT,control,1900-05-01
6754-LZUKA,discount,1900-12-01
3422-LYEPQ,control,1900-09-01
8099-MZPUJ,discount,1900-03-01
0787-LHDYT,control,1900-02-01
2642-DTVCO,discount,1900-06-01
0374-IOEGQ,discount,1900-01-01
4361-JEIVL,control,1900-05-01
3197-NNYNB,control,1900-05-01
3396-DKDEL,discount,1900-04-01
1752-OZXFY,discount,1900-08-01
9066-QRSDU,control,1900-06-01
9112-WSNPU,discount,1900-06-01
9867-NNXLC,discount,1900-09-01
5321-NTRKC,control,1900-04-01
1363-TXLSL,control,1900-03-01
9507-EXLTT,discount,1900-05-01
3161-GETRM,control,1900-12-01
0402-OAMEN,control,1900-10-01
6933-VLYFX,control,1900-03-01
6754-WKSHP,discount,1900-08-01
9846-GKXAS,discount,1900-09-01
6017-PPLPX,control,1900-02-01
4976-LNFVV,discount,1900-04-01
5055-MGMGF,control,1900-11-01
4641-FROLU,discount,1900-07-01
2862-JVEOY,control,1900-08-01
2969-QWUBZ,control,1900-03-01
9822-BIIGN,control,1900-11-01
2077-MPJQO,control,1900-01-01
1534-OULXE,discount,1900-11-01
7136-RVDTZ,control,1900-11-01
2971-SGAFL,discount,1900-11-01
1480-IVEVR,discount,1900-06-01
2905-KFQUV,discount,1900-01-01
4581-SSPWD,control,1900-07-01
3370-HXOPH,control,1900-03-01
9391-YZEJW,discount,1900-01-01
9958-MEKUC,discount,1900-06-01
0281-CNTZX,control,1900-06-01
6927-WTFIV,discount,1900-11-01
4118-CEVPF,discount,1900-01-01
3398-ZOUAA,discount,1900-09-01
9114-VEPUF,discount,1900-07-01
7876-BEUTG,discount,1900-04-01
2338-BQEZT,control,1900-08-01
9873-MNDKV,discount,1900-05-01
0378-NHQXU,discount,1900-03-01
8241-JUIQO,control,1900-03-01
2194-IIQOF,discount,1900-01-01
4512-ZUIYL,discount,1900-07-01
9631-RXVJM,control,1900-02-01
9584-EXCDZ,control,1900-02-01
7969-AULMZ,discount,1900-01-01
5093-FEGLU,control,1900-07-01
2621-UDNLU,discount,1900-05-01
7526-IVLYU,discount,1900-11-01
2428-HYUNX,control,1900-04-01
9214-EKVXR,control,1900-12-01
3410-MHHUM,discount,1900-11-01
0568-ONFPC,control,1900-05-01
0733-VUNUW,control,1900-02-01
4550-EVXNY,control,1900-09-01
2122-YWVYA,discount,1900-07-01
2968-SSGAA,discount,1900-07-01
2296-DKZFP,control,1900-10-01
4844-JJWUY,discount,1900-08-01
6777-TGHTM,discount,1900-02-01
8909-BOLNL,discount,1900-02-01
6603-YRDCJ,discount,1900-12-01
3538-WZPHD,control,1900-05-01
3229-USWAR,discount,1900-12-01
2138-VFAPZ,control,1900-09-01
6131-JLWZM,discount,1900-11-01
4785-QRJHC,control,1900-04-01
0269-XFESX,control,1900-10-01
1709-EJDOX,control,1900-04-01
4316-XCSLJ,control,1900-10-01
8610-WFCJF,control,1900-12-01
9693-XMUOB,control,1900-04-01
0383-CLDDA,discount,1900-02-01
4905-JEFDW,control,1900-06-01
2709-UQGNP,discount,1900-06-01
3549-ZTMNH,control,1900-11-01
7881-INRLC,control,1900-05-01
8033-ATFAS,control,1900-05-01
1635-NZATJ,control,1900-04-01
0562-HKHML,discount,1900-02-01
8277-RVRSV,discount,1900-01-01
9943-VSZUV,discount,1900-01-01
0117-LFRMW,discount,1900-02-01
6172-FECYY,control,1900-11-01
7054-ENNGU,discount,1900-10-01
1455-HFBXA,control,1900-06-01
9402-CXWPL,control,1900-11-01
1628-BIZYP,control,1900-11-01
1965-AKTSX,control,1900-06-01
0082-LDZUE,control,1900-11-01
4786-UKSNZ,discount,1900-06-01
5343-SGUBI,control,1900-01-01
0856-NAOES,discount,1900-08-01
1976-AZZPJ,discount,1900-12-01
7248-VZQLC,control,1900-05-01
6156-UZDLF,control,1900-10-01
3099-OONVS,discount,1900-09-01
9500-WBGRP,discount,1900-10-01
5183-KLYEM,control,1900-03-01
5144-PQCDZ,control,1900-12-01
8514-VZHEB,discount,1900-06-01
6625-IUTTT,discount,1900-10-01
9355-NPPFS,control,1900-07-01
0068-FIGTF,control,1900-10-01
5965-GGPRW,discount,1900-02-01
8035-PWSEV,discount,1900-04-01
2236-HILPA,control,1900-11-01
1840-BIUOG,control,1900-02-01
1356-MKYSK,control,1900-10-01
6080-LNESI,discount,1900-09-01
1830-IPXVJ,control,1900-12-01
5828-DWPIL,discount,1900-07-01
8398-TBIYD,control,1900-01-01
0011-IGKFF,control,1900-02-01
4192-GORJT,control,1900-03-01
6496-SLWHQ,discount,1900-12-01
9912-GVSEQ,control,1900-11-01
2931-FSOHN,discount,1900-12-01
9418-RUKPH,control,1900-11-01
5383-MMTWC,discount,1900-03-01
9971-ZWPBF,control,1900-12-01
4712-AUQZO,control,1900-05-01
9711-FJTBX,discount,1900-05-01
2908-ZTPNF,control,1900-12-01
7240-ETPTR,discount,1900-11-01
2202-CUYXZ,control,1900-03-01
5995-OIGLP,discount,1900-12-01
8421-WZOOW,control,1900-10-01
6261-RCVNS,discount,1900-06-01
7951-QKZPL,control,1900-03-01
1414-YADCW,discount,1900-05-01
8756-RDDLT,control,1900-04-01
2862-PFNIK,control,1900-01-01
5816-QVHRX,control,1900-01-01
4430-YHXGG,discount,1900-11-01
6888-SBYAI,control,1900-08-01
7395-XWZOY,control,1900-11-01
7169-YWAMK,discount,1900-09-01
3640-PHQXK,discount,1900-02-01
6877-LGWXO,discount,1900-06-01
6859-RKMZJ,control,1900-12-01
2729-VNVAP,control,1900-07-01
2957-JIRMN,discount,1900-03-01
2049-BAFNW,control,1900-03-01
3842-QTGDL,discount,1900-02-01
7163-OCEQI,control,1900-07-01
9782-LGXMC,discount,1900-06-01
5975-BAICR,discount,1900-06-01
8019-ENHXU,control,1900-07-01
5167-GBFRE,discount,1900-01-01
9033-EOXWV,control,1900-07-01
4673-KKSLS,discount,1900-01-01
4853-OITSN,control,1900-12-01
9800-OUIGR,discount,1900-08-01
1324-NLTJE,control,1900-05-01
2324-EFHVG,control,1900-10-01
7094-MSZAO,control,1900-04-01
1522-VVDMG,discount,1900-08-01
6907-CQGPN,control,1900-12-01
0780-XNZFN,discount,1900-07-01
0239-OXEXL,discount,1900-02-01
2675-IJRGJ,control,1900-10-01
7049-GKVZY,control,1900-09-01
8577-QSOCG,discount,1900-10-01
3721-CNZHX,discount,1900-10-01
0212-ISBBF,control,1900-12-01
9185-TQCVP,control,1900-11-01
3585-YNADK,discount,1900-11-01
5271-DBYSJ,discount,1900-09-01
1099-GODLO,control,1900-05-01
6828-HMKWP,discount,1900-12-01
5567-WSELE,discount,1900-12-01
1472-TNCWL,discount,1900-09-01
8063-RJYNF,discount,1900-07-01
0687-ZVTHB,discount,1900-05-01
2080-GKCWQ,discount,1900-08-01
9661-ACXBS,control,1900-12-01
2193-SFWQW,control,1900-09-01
5656-JAMLX,control,1900-03-01
3462-BJQQA,discount,1900-03-01
0442-TDYUO,discount,1900-12-01
6733-LRIZX,control,1900-04-01
9503-XJUME,discount,1900-04-01
4367-NHWMM,discount,1900-09-01
3727-RJMEO,control,1900-12-01
3779-OSWCF,control,1900-06-01
6736-DHUQI,discount,1900-12-01
3915-ODIYG,discount,1900-09-01
1360-RCYRT,discount,1900-02-01
2724-FJDYW,control,1900-12-01
4451-RWASJ,discount,1900-12-01
6646-VRFOL,discount,1900-01-01
3460-TJBWI,control,1900-10-01
5917-HBSDW,control,1900-07-01
5685-IIXLY,control,1900-03-01
5671-UUNXD,control,1900-08-01
0956-ACVZC,control,1900-07-01
2325-NBPZG,discount,1900-07-01
4250-ZBWLV,discount,1900-02-01
4482-FTFFX,discount,1900-09-01
8859-DZTGQ,discount,1900-01-01
0440-MOGPM,discount,1900-01-01
0020-JDNXP,discount,1900-01-01
3752-CQSJI,control,1900-08-01
5025-GOOKI,control,1900-10-01
4698-KVLLG,discount,1900-11-01
5095-AESKG,control,1900-02-01
2887-JPYLU,control,1900-05-01
4770-QAZXN,discount,1900-07-01
4896-CPRPF,discount,1900-08-01
1871-MOWRM,discount,1900-04-01
9714-EDSUC,discount,1900-01-01
2027-OAQQC,discount,1900-02-01
0282-NVSJS,control,1900-02-01
9090-SGQXL,control,1900-02-01
6595-YGXIT,control,1900-06-01
7353-YOWFP,control,1900-02-01
9835-ZIITK,control,1900-10-01
8008-ESFLK,control,1900-07-01
7537-CBQUZ,control,1900-01-01
1555-DJEQW,control,1900-03-01
5649-TJHOV,control,1900-06-01
0519-XUZJU,control,1900-12-01
3363-EWLGO,control,1900-01-01
4750-UKWJK,discount,1900-12-01
6338-AVWCY,discount,1900-05-01
1689-YQBYY,discount,1900-03-01
4487-ZYJZK,control,1900-01-01
2959-FENLU,discount,1900-04-01
0708-LGSMF,control,1900-11-01
9253-QXKBE,control,1900-02-01
7634-HLQJR,control,1900-11-01
0487-RPVUM,discount,1900-06-01
4079-ULGFR,control,1900-04-01
2516-XSJKX,discount,1900-01-01
0057-QBUQH,control,1900-05-01
9445-SZLCH,discount,1900-10-01
6599-SFQVE,control,1900-03-01
8331-ZXFOE,discount,1900-12-01
4003-FUSHP,discount,1900-08-01
0356-ERHVT,discount,1900-04-01
7325-ENZFI,control,1900-04-01
4884-ZTHVF,control,1900-05-01
3920-HIHMQ,control,1900-10-01
3055-OYMSE,control,1900-07-01
0613-WUXUM,control,1900-02-01
7568-PODML,discount,1900-02-01
4458-KVRBJ,discount,1900-05-01
5349-IECLD,control,1900-10-01
1397-XKKWR,control,1900-10-01
3945-GFWQL,discount,1900-01-01
8097-OMULG,control,1900-06-01
6013-BHCAW,discount,1900-10-01
0401-WDBXM,control,1900-09-01
3387-PLKUI,control,1900-06-01
6096-EGVTU,control,1900-05-01
3797-VTIDR,discount,1900-07-01
5081-NWSUP,discount,1900-07-01
2580-ATZSQ,discount,1900-10-01
8085-MSNLK,discount,1900-04-01
9691-HKOVS,control,1900-07-01
9881-VCZEP,discount,1900-08-01
9526-BIHHD,discount,1900-03-01
8757-TFHHJ,discount,1900-10-01
4523-WXCEF,discount,1900-04-01
1468-DEFNC,discount,1900-02-01
5119-KEPFY,control,1900-05-01
8364-TRMMK,control,1900-05-01
0916-KNFAJ,control,1900-06-01
8319-QBEHW,control,1900-06-01
3063-QFSZL,control,1900-10-01
8775-LHDJH,control,1900-12-01
9625-QNLUX,discount,1900-09-01
3097-NQYSN,control,1900-05-01
4024-CSNBY,discount,1900-07-01
7110-BDTWG,control,1900-11-01
7493-GVFIO,control,1900-04-01
0690-SRQID,control,1900-12-01
9605-WGJVW,discount,1900-07-01
9114-DPSIA,control,1900-08-01
4700-UBQMV,control,1900-03-01
7711-GQBZC,discount,1900-09-01
3565-UNOCC,discount,1900-05-01
4627-MIHJH,discount,1900-06-01
9795-NREXC,discount,1900-11-01
8573-CGOCC,control,1900-11-01
7356-AYNJP,discount,1900-05-01
9249-FXSCK,discount,1900-02-01
5493-SDRDQ,control,1900-05-01
6286-SUUWT,control,1900-12-01
4819-HJPIW,control,1900-07-01
8654-DHAOW,discount,1900-07-01
5438-QMDDL,discount,1900-07-01
9812-GHVRI,discount,1900-06-01
5553-AOINX,discount,1900-07-01
1228-ZLNBX,discount,1900-08-01
4226-KKDON,discount,1900-03-01
3831-YCPUO,discount,1900-12-01
7445-WMRBW,control,1900-03-01
3308-DGHKL,discount,1900-07-01
9924-JPRMC,discount,1900-11-01
0080-EMYVY,discount,1900-04-01
6218-KNUBD,control,1900-06-01
7337-CINUD,control,1900-08-01
7609-NRNCA,control,1900-02-01
0623-EJQEG,discount,1900-06-01
7153-CHRBV,discount,1900-03-01
0871-URUWO,control,1900-10-01
9190-MFJLN,control,1900-05-01
6198-PNNSZ,control,1900-07-01
3317-VLGQT,discount,1900-12-01
4132-POCZS,discount,1900-09-01
5614-DNZCE,discount,1900-04-01
1095-JUDTC,discount,1900-10-01
3896-RCYYE,control,1900-10-01
9638-JIQYA,discount,1900-10-01
3258-SANFR,discount,1900-06-01
3726-TBHQT,control,1900-12-01
3190-ITQXP,control,1900-10-01
0870-VEMYL,control,1900-05-01
4833-QTJNO,control,1900-03-01
3039-MJSLN,control,1900-06-01
0178-CIIKR,control,1900-04-01
5385-SUIRI,discount,1900-08-01
3982-XWFZQ,control,1900-06-01
5774-QPLTF,discount,1900-10-01
2322-VCZHZ,control,1900-02-01
5010-IPEAQ,control,1900-01-01
4009-ALQFH,discount,1900-11-01
6383-ZTSIW,discount,1900-05-01
8990-YOZLV,discount,1900-11-01
3069-SSVSN,control,1900-07-01
5222-IMUKT,control,1900-03-01
3627-FCRDW,control,1900-05-01
7562-GSUHK,discount,1900-01-01
6685-XSHHU,control,1900-01-01
8901-UPRHR,discount,1900-10-01
4903-UYAVB,discount,1900-11-01
0118-JPNOY,control,1900-01-01
6776-TLWOI,discount,1900-07-01
3845-FXCYS,control,1900-01-01
5857-XRECV,discount,1900-04-01
0725-CXOTM,control,1900-04-01
