user_id,gender,SeniorCitizen,Partner,Dependents,months_active,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,subscription_type,PaperlessBilling,PaymentMethod,monthly_price,total_revenue,churn_label,sessions_per_week,avg_watch_minutes,days_since_last_login,preferred_genre,device_type,number_of_profiles,billing_cycle,payment_success,failed_payment_count,chargeback_flag,monthly_revenue,ticket_count,avg_response_time,resolved_flag,experiment_group,experiment_start_month,stage_signup,stage_active,stage_engaged,stage_retained,tenure_bucket
6072-NUQCB,Male,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.25,488.25,0,4,26.828106132902423,27,Horror,Mobile,1,12,1,0,0,20.25,0,5.043163499060693,1,control,1900-02-01,1,1,0,1,12-24
6629-CZTTH,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,55.7,55.7,1,7,45.419585436405235,15,Action,SmartTV,2,23,1,0,0,55.7,1,24.16558087412164,0,discount,1900-01-01,1,1,1,0,0-6
8838-GPHZP,Female,0,No,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.6,1298.7,0,2,62.00782453515232,29,Comedy,Desktop,3,16,1,1,0,20.6,0,24.001470660291343,1,discount,1900-01-01,1,1,1,1,36+
8750-QWZAJ,Female,0,Yes,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.8,1378.75,0,5,59.364951176865375,1,Horror,Desktop,4,7,1,0,0,19.8,0,28.850418604702597,1,discount,1900-10-01,1,1,1,1,36+
5364-EVNIB,Male,0,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.8,973.45,1,5,65.30737902135179,13,Action,Desktop,3,2,1,0,0,79.8,0,27.998526967490086,1,control,1900-07-01,1,1,1,0,12-24
6918-UMQCG,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,80.2,384.25,0,5,44.99477494884649,27,Horror,Mobile,1,22,0,0,0,0.0,1,22.236511882332497,1,control,1900-02-01,1,1,1,1,0-6
0675-NCDYU,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.4,8543.25,0,7,34.899457853223254,2,Horror,SmartTV,2,16,1,1,0,116.4,0,18.68820968015697,1,control,1900-12-01,1,1,1,1,36+
6339-DKLMK,Female,0,No,No,13,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,31.65,389.95,0,3,37.962175305958766,6,Action,SmartTV,4,21,1,0,0,31.65,0,10.821545910689778,1,discount,1900-12-01,1,1,1,1,12-24
1346-PJWTK,Male,0,Yes,No,61,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),94.15,5731.85,0,3,52.431763750893865,17,Horror,Mobile,1,10,1,0,0,94.15,0,7.243695496694661,1,control,1900-02-01,1,1,1,1,36+
5088-QZLRL,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.65,20.65,0,7,31.525954404446765,23,Horror,Mobile,4,22,1,0,0,20.65,2,18.97755250343733,1,control,1900-05-01,1,1,1,1,0-6
8023-QHAIO,Female,1,Yes,No,56,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),76.85,4275.75,0,7,60.05474863408057,6,Romance,SmartTV,3,13,1,0,0,76.85,0,23.79129955069931,1,control,1900-12-01,1,1,1,1,36+
4397-FRLTA,Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.15,84.5,0,8,42.05325873183637,18,Drama,SmartTV,3,13,1,0,0,20.15,1,21.061793976234977,1,control,1900-11-01,1,1,1,1,0-6
3057-VJJQE,Male,0,No,No,35,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Mailed check,55.25,1924.1,0,5,27.844127913402534,22,Romance,Mobile,3,8,1,1,0,55.25,1,38.91179451688617,1,discount,1900-03-01,1,1,0,1,24-36
5087-SUURX,Female,0,Yes,No,18,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,39.05,669.85,1,2,27.630420103924244,11,Action,Mobile,3,8,1,0,1,39.05,0,1.0,0,control,1900-02-01,1,1,0,0,12-24
2302-OUZXB,Male,0,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),82.15,5784.3,0,7,31.635371176150567,3,Drama,Desktop,4,6,1,0,0,82.15,0,19.69978596746827,1,control,1900-05-01,1,1,1,1,36+
8133-ANHHJ,Female,1,No,No,49,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),103.0,5166.2,0,2,16.83694238736639,26,Horror,Desktop,4,5,1,0,0,103.0,1,18.895838537857635,1,discount,1900-11-01,1,1,0,1,36+
2270-CHBFN,Female,0,Yes,No,44,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),95.1,4060.55,0,4,9.055710042553978,22,Drama,SmartTV,3,7,1,1,0,95.1,0,15.224435657943204,1,control,1900-07-01,1,1,0,1,36+
0013-EXCHZ,Female,1,Yes,No,3,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,83.9,267.4,1,3,9.33868488561562,4,Drama,Mobile,1,17,1,0,0,83.9,1,23.126727768769904,1,discount,1900-07-01,1,1,0,0,0-6
5982-FPVQN,Female,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,95.15,3532.85,0,3,29.309780976489943,23,Horror,Desktop,1,9,1,0,0,95.15,0,25.183981531088936,0,discount,1900-03-01,1,1,0,1,36+
9107-UKCKY,Male,0,Yes,No,61,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,79.8,4914.8,0,4,23.85445666859399,29,Comedy,SmartTV,1,17,1,0,0,79.8,0,33.97352925870079,1,control,1900-09-01,1,1,0,1,36+
4654-ULTTN,Male,0,Yes,No,70,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),74.8,5315.8,0,7,8.698424762352062,1,Romance,Desktop,3,3,0,0,0,0.0,0,29.480489866412988,1,control,1900-10-01,1,1,0,1,36+
5550-VFRLC,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.85,69.85,1,7,57.97534205660215,26,Horror,Desktop,2,8,1,0,0,69.85,0,24.301749831443676,1,discount,1900-03-01,1,1,1,0,0-6
5546-BYZSM,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.45,775.6,0,10,48.69638657653841,14,Comedy,Desktop,2,24,1,0,0,20.45,0,36.37210727248768,1,discount,1900-04-01,1,1,1,1,36+
1492-KGETH,Male,0,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),78.35,5445.95,0,9,43.82921065762747,5,Action,Desktop,3,11,1,0,0,78.35,2,26.747976568514957,1,control,1900-06-01,1,1,1,1,36+
4929-BSTRX,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,53.55,53.55,1,9,23.163764365581617,12,Action,Desktop,4,22,1,0,0,53.55,0,21.723593508534023,1,discount,1900-01-01,1,1,0,0,0-6
4163-HFTUK,Male,0,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.1,1007.8,0,7,46.21569987884831,8,Drama,SmartTV,3,12,1,0,0,19.1,1,21.70539375257115,1,discount,1900-10-01,1,1,1,1,36+
8215-NGSPE,Female,0,Yes,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.0,833.55,0,6,29.289833559336163,21,Romance,Mobile,1,9,1,1,0,20.0,1,13.19722865008228,1,discount,1900-11-01,1,1,0,1,36+
2225-ZRGSG,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),93.9,6579.05,1,2,62.040050459042654,17,Action,Mobile,2,12,1,0,0,93.9,0,11.532046125992103,1,discount,1900-08-01,1,1,1,0,36+
8859-YSTWS,Male,0,No,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.95,1004.5,0,4,32.05303195641399,19,Drama,Mobile,1,2,1,0,0,19.95,1,26.157917174290414,1,control,1900-01-01,1,1,1,1,36+
5271-YNWVR,Male,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,113.15,7856.0,1,4,28.920353697350578,16,Horror,Mobile,1,13,1,0,0,113.15,0,21.5298346273278,1,control,1900-05-01,1,1,0,0,36+
7601-DHFWZ,Female,0,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.0,1183.05,0,2,34.985407742680735,11,Comedy,Desktop,4,13,1,0,0,24.0,1,19.57593407218139,1,control,1900-01-01,1,1,1,1,36+
2657-ALMWY,Female,1,Yes,No,26,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,84.95,2169.75,1,5,52.37965046129041,15,Comedy,Mobile,4,2,1,0,0,84.95,0,21.695388075025463,0,control,1900-01-01,1,1,1,0,24-36
6330-JKLPC,Male,0,Yes,No,11,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.5,896.9,1,12,46.126698395348605,6,Drama,Mobile,1,3,1,0,0,80.5,0,21.80931290753563,1,control,1900-03-01,1,1,1,0,6-12
4667-OHGKG,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.3,19.3,1,1,76.10544414307746,0,Action,Mobile,2,23,1,2,0,19.3,1,6.787064988312464,1,discount,1900-05-01,1,1,1,0,0-6
1998-VHJHK,Female,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.15,501.35,0,3,45.052330503624106,16,Action,Desktop,3,19,1,0,0,19.15,1,39.01172125040181,1,control,1900-04-01,1,1,1,1,24-36
1707-HABPF,Female,1,No,No,46,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),91.3,4126.35,0,5,33.468535223055525,12,Drama,Desktop,3,2,1,0,0,91.3,0,16.609026913611363,1,discount,1900-07-01,1,1,1,1,36+
1660-HSOOQ,Male,0,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,49.65,49.65,1,1,39.59651562463567,27,Action,SmartTV,2,9,1,0,0,49.65,0,27.2728280366502,1,control,1900-10-01,1,1,1,0,0-6
7253-UVNDW,Female,0,No,No,46,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),54.35,2460.15,1,6,36.51607741880326,20,Horror,Desktop,2,12,1,0,0,54.35,0,36.912353468748634,1,control,1900-04-01,1,1,1,0,36+
0487-VVUVK,Male,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.15,477.6,0,5,63.816905062296584,24,Horror,SmartTV,3,5,1,0,0,19.15,1,32.75790899451144,1,discount,1900-01-01,1,1,1,1,24-36
7228-OMTPN,Male,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,88.45,370.65,1,6,5.0,23,Comedy,SmartTV,2,3,1,0,0,88.45,0,26.205186043153645,1,control,1900-05-01,1,1,0,0,0-6
5063-IUOKK,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,265.75,0,5,40.56315026996387,16,Horror,Desktop,4,3,1,0,0,19.75,0,1.0,1,control,1900-06-01,1,1,1,1,12-24
4508-OEBEY,Male,0,Yes,No,31,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),75.5,2424.45,0,4,35.65155760447895,5,Romance,Desktop,2,15,1,0,0,75.5,0,42.85401083457411,1,discount,1900-04-01,1,1,1,1,24-36
0027-KWYKW,Female,0,Yes,Yes,23,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.75,1849.95,0,2,58.66628219655196,20,Romance,SmartTV,3,17,1,0,0,83.75,0,20.38186051298028,1,control,1900-09-01,1,1,1,1,12-24
2308-STERM,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.4,61.05,0,7,58.02638166520424,1,Comedy,SmartTV,4,8,1,0,0,19.4,1,43.58794356095535,1,control,1900-07-01,1,1,1,1,0-6
5982-XMDEX,Female,0,No,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.5,1698.55,0,5,22.856756723708727,26,Romance,Desktop,4,9,1,0,0,26.5,0,31.073367373091152,1,discount,1900-01-01,1,1,0,1,36+
6284-AHOOQ,Male,1,No,No,22,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),90.5,1910.6,1,2,39.435647075134376,7,Drama,SmartTV,2,5,1,0,0,90.5,0,29.622262644863586,1,control,1900-07-01,1,1,1,0,12-24
6051-PTVNS,Female,0,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.15,998.1,0,6,49.5857677161508,16,Romance,Desktop,4,21,1,0,0,19.15,0,25.067387469658357,1,control,1900-05-01,1,1,1,1,36+
2344-JMOGN,Male,0,Yes,No,9,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,94.85,890.6,1,6,55.01609361439768,17,Comedy,Desktop,1,8,1,0,0,94.85,0,36.370762914740325,1,control,1900-02-01,1,1,1,0,6-12
3799-ISUZQ,Male,0,Yes,Yes,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.95,529.5,1,7,12.720221673592937,26,Romance,SmartTV,3,14,1,0,0,69.95,0,26.849975719465796,1,control,1900-12-01,1,1,0,0,6-12
2877-VDUER,Female,0,Yes,Yes,35,No,No phone service,DSL,No,No,No,Yes,Yes,No,One year,No,Mailed check,40.9,1383.6,0,4,39.64111413952848,13,Drama,Desktop,4,22,1,0,0,40.9,0,12.549960200756406,1,control,1900-08-01,1,1,1,1,24-36
9152-AMKAK,Male,0,No,No,6,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,80.25,493.4,0,3,44.94800465444533,3,Drama,Desktop,4,20,1,0,0,80.25,0,14.714127390102696,1,discount,1900-05-01,1,1,1,1,0-6
1794-HBQTJ,Female,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),48.6,48.6,1,3,36.99959534807439,7,Action,Mobile,1,13,1,0,0,48.6,0,17.83402125471,1,control,1900-07-01,1,1,1,0,0-6
9432-VOFYX,Male,0,No,No,17,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.8,1207.0,0,5,46.54378702466272,4,Comedy,SmartTV,1,23,1,0,0,70.8,1,23.263672446340685,1,discount,1900-12-01,1,1,1,1,12-24
8049-WJCLQ,Male,0,Yes,Yes,10,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,60.2,563.5,0,4,25.55001511056577,2,Romance,Mobile,4,24,1,0,0,60.2,0,33.03165701059224,1,control,1900-05-01,1,1,0,1,6-12
6586-PSJOX,Male,0,No,Yes,15,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),55.2,864.55,0,6,32.60206799036175,15,Romance,Desktop,2,18,1,0,0,55.2,1,31.10937015595651,1,control,1900-03-01,1,1,1,1,12-24
2460-FPSYH,Female,1,No,No,40,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,55.8,2109.35,1,4,59.74125862145456,24,Horror,SmartTV,3,11,1,1,0,55.8,0,6.411866608057216,1,control,1900-11-01,1,1,1,0,36+
9705-ZJBCG,Female,0,Yes,Yes,13,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),54.15,701.05,0,5,25.807849368908293,1,Drama,SmartTV,2,15,1,1,0,54.15,0,34.41732437952411,0,discount,1900-10-01,1,1,0,1,12-24
4818-DRBQT,Male,0,Yes,No,29,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.15,2265.25,1,7,33.08191952285212,15,Action,Mobile,4,24,1,0,0,80.15,0,19.630507500888708,1,discount,1900-06-01,1,1,1,0,24-36
1320-HTRDR,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.5,220.6,1,3,37.223629044339745,4,Romance,Mobile,1,4,1,0,0,75.5,0,24.42391970109174,1,discount,1900-01-01,1,1,1,0,0-6
6847-KJLTS,Female,1,Yes,No,58,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.4,5749.8,0,6,52.18516284608472,5,Horror,Mobile,2,22,1,0,0,100.4,1,40.45064935289475,0,control,1900-11-01,1,1,1,1,36+
9670-BPNXF,Female,0,No,No,45,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),62.55,2796.45,0,2,43.03480773725475,1,Comedy,SmartTV,4,6,1,0,0,62.55,0,41.371339373546576,1,discount,1900-02-01,1,1,1,1,36+
3913-FCUUW,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),70.45,5165.7,0,3,46.10400978789632,22,Comedy,SmartTV,1,17,1,0,0,70.45,0,35.23009173321459,1,discount,1900-12-01,1,1,1,1,36+
3301-VKTGC,Male,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),85.5,5696.6,0,10,47.6373670336917,22,Drama,Mobile,1,14,1,0,0,85.5,1,27.39862578886148,1,control,1900-09-01,1,1,1,1,36+
1493-AMTIE,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.2,20.2,1,6,36.60782787322796,16,Action,Desktop,3,13,1,1,1,20.2,2,18.93512964049441,0,discount,1900-01-01,1,1,1,0,0-6
9555-SAHUZ,Female,0,Yes,Yes,38,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,54.5,2076.05,0,6,31.136067437799703,0,Horror,SmartTV,1,15,1,1,0,54.5,1,9.146061636044337,1,discount,1900-08-01,1,1,1,1,36+
0816-TSPHQ,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.75,44.2,0,5,22.768175792758008,13,Romance,Mobile,4,14,1,0,0,20.75,0,36.35417422217628,0,control,1900-03-01,1,1,0,1,0-6
9932-WBWIK,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,215.25,0,5,44.21196623994952,18,Drama,Desktop,2,18,1,0,0,20.35,0,17.561814265367417,1,control,1900-06-01,1,1,1,1,6-12
4619-EVPHY,Female,1,Yes,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),91.0,1859.5,0,4,42.81595388713534,26,Comedy,Mobile,4,23,1,1,0,91.0,0,29.348519475185743,1,discount,1900-03-01,1,1,1,1,12-24
5286-YHCVC,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.8,7470.1,0,6,28.883129339677662,14,Comedy,Mobile,4,18,0,0,0,0.0,0,46.8214199233964,1,discount,1900-02-01,1,1,0,1,36+
6424-ELEYH,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.75,229.5,1,6,47.56564217666532,14,Romance,Mobile,3,14,1,0,0,74.75,0,32.96305212185326,1,control,1900-08-01,1,1,1,0,0-6
4391-RESHN,Male,0,No,No,23,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,104.05,2470.1,1,5,35.4607086034945,12,Romance,SmartTV,4,4,1,0,0,104.05,0,27.83658998409821,1,control,1900-06-01,1,1,1,0,12-24
9115-YQHGA,Male,0,No,No,40,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,51.1,2092.9,0,4,26.013035947676208,27,Romance,Mobile,1,11,1,0,0,51.1,2,24.424642187648335,1,discount,1900-05-01,1,1,0,1,36+
4462-CYWMH,Male,1,Yes,No,62,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.8,5629.55,0,8,6.594132621444855,1,Action,Mobile,2,20,1,0,1,89.8,1,10.112640500197504,1,discount,1900-01-01,1,1,0,1,36+
8963-MQVYN,Female,0,No,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.55,469.85,0,8,48.53133244843029,16,Action,Mobile,4,14,1,0,0,20.55,0,20.516881009673583,1,control,1900-05-01,1,1,1,1,12-24
2458-EOMRE,Female,0,No,No,11,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),64.05,733.95,0,6,31.31504878131536,28,Romance,SmartTV,3,21,1,0,0,64.05,1,28.46104984537767,1,discount,1900-11-01,1,1,1,1,6-12
9334-GWGOW,Male,1,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.85,485.25,0,4,49.13482696008917,27,Romance,SmartTV,2,23,1,0,0,74.85,1,26.512558899553277,1,control,1900-07-01,1,1,1,1,6-12
6821-BUXUX,Female,0,No,No,13,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.65,1244.5,1,5,42.864601701709745,23,Romance,SmartTV,2,13,1,0,0,96.65,0,16.772290013772153,1,control,1900-12-01,1,1,1,0,12-24
5028-HTLJB,Male,1,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,20.05,1,8,42.66193980974273,16,Comedy,Desktop,1,21,1,0,0,20.05,0,21.10760832898687,1,discount,1900-10-01,1,1,1,0,0-6
9801-GDWGV,Female,0,No,No,39,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.45,3994.45,1,4,7.164833279857428,10,Action,Desktop,2,2,1,1,0,103.45,0,40.474696571542616,0,control,1900-03-01,1,1,0,0,36+
6542-LWGXJ,Male,0,Yes,No,3,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.0,78.25,0,6,25.04638606565083,2,Action,Desktop,1,13,1,0,0,25.0,0,17.017576063732363,1,control,1900-01-01,1,1,0,1,0-6
5567-GZKQY,Male,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.3,1131.5,0,6,17.729065492578574,19,Action,Mobile,3,1,1,0,0,20.3,0,1.0,1,control,1900-03-01,1,1,0,1,36+
1222-LRYKO,Male,0,No,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.35,184.05,0,5,33.85518674236047,17,Horror,Mobile,4,20,1,0,0,26.35,1,14.102462295867882,1,discount,1900-08-01,1,1,1,1,0-6
2320-JRSDE,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.9,19.9,1,5,49.7936229113843,20,Comedy,SmartTV,3,19,1,0,0,19.9,0,49.00573654174196,1,discount,1900-11-01,1,1,1,0,0-6
2087-QAREY,Female,0,Yes,No,22,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,54.7,1178.75,0,3,41.66179912092596,11,Comedy,SmartTV,1,13,1,0,0,54.7,1,14.823513522373457,1,control,1900-07-01,1,1,1,1,12-24
0601-WZHJF,Male,0,Yes,No,14,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,46.35,667.7,1,3,61.544773565355264,19,Comedy,Desktop,3,8,1,0,0,46.35,0,18.928444805210447,1,control,1900-08-01,1,1,1,0,12-24
4423-JWZJN,Male,0,Yes,Yes,64,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),90.25,5629.15,0,4,24.55944777569011,19,Action,Desktop,2,3,1,0,0,90.25,0,28.94841896805345,1,discount,1900-12-01,1,1,0,1,36+
5143-WMWOG,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.95,19.95,1,6,44.645361089222035,16,Comedy,SmartTV,2,24,1,0,0,19.95,0,25.274253181214707,1,control,1900-04-01,1,1,1,0,0-6
6490-FGZAT,Male,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.65,109.3,0,5,37.389572089902536,18,Horror,Mobile,3,20,1,0,0,20.65,0,7.373892690292806,1,control,1900-05-01,1,1,1,1,0-6
5393-RXQSZ,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,79.6,79.6,1,6,42.04036569759673,13,Horror,Mobile,2,18,1,0,0,79.6,0,37.05257841029372,0,control,1900-05-01,1,1,1,0,0-6
7452-FOLON,Male,0,No,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.45,958.45,0,3,5.0,15,Comedy,Mobile,4,15,0,0,0,0.0,0,41.27846038076028,1,discount,1900-10-01,1,1,0,1,36+
2320-TZRRH,Female,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.5,403.15,0,10,29.685617759697763,1,Comedy,SmartTV,2,14,0,0,0,0.0,1,14.401282437948396,1,control,1900-01-01,1,1,0,1,12-24
0231-LXVAP,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,75.9,75.9,1,7,25.334540894045812,25,Comedy,Desktop,1,4,1,0,0,75.9,1,7.000828446393289,1,discount,1900-05-01,1,1,0,0,0-6
