user_id,experiment_group,experiment_start_month
5751-USDBL,control,12
5680-LQOGP,control,7
2386-LAHRK,discount,11
8189-DUKMV,discount,8
6032-IGALN,control,5
9931-DCEZH,discount,9
1898-JSNDC,control,12
0315-LVCRK,discount,6
3911-RSNHI,discount,9
2410-CIYFZ,control,4
4248-HCETZ,control,9
5505-OVWQW,discount,10
7271-AJDTL,discount,7
1867-TJHTS,control,5
0516-WJVXC,control,2
9174-FKWZE,discount,3
6860-YRJZP,discount,10
4429-WYGFR,discount,2
2817-LVCPP,discount,6
5038-ETMLM,control,7
5056-FIMPT,control,9
4521-WFJAI,discount,3
6569-KTMDU,discount,10
8809-RIHDD,discount,10
8809-XKHMD,control,12
0396-YCHWO,control,11
0867-LDTTC,discount,11
4822-NGOCH,control,8
9391-DXGGG,discount,7
9844-FELAJ,discount,3
2122-SZZZD,control,3
5307-DZCVC,control,10
3148-AOIQT,control,12
8679-JOEVF,control,10
8395-ETZKQ,discount,1
6692-YQHXC,control,10
3889-VWBID,discount,4
5222-JCXZT,control,8
9754-CLVZW,discount,2
1432-FPAXX,control,4
2739-CCZMB,discount,12
7080-TNUWP,discount,6
0496-AHOOK,discount,4
8336-TAVKX,control,5
2468-SJFLM,discount,7
3181-VTHOE,discount,8
7168-HDQHG,control,10
4803-AXVYP,discount,5
3884-HCSWG,discount,5
4567-AKPIA,control,6
5077-DXTCG,control,4
1142-WACZW,discount,10
7901-HXJVA,control,2
5649-ANRML,discount,5
4892-VLANZ,discount,8
5924-IFQTT,control,8
7968-QUXNS,control,8
2919-HBCJO,discount,4
4236-XPXAV,control,9
8903-WMRNW,discount,5
2452-SNHFZ,control,5
3629-WEAAM,discount,4
6029-CSMJE,discount,10
7993-NQLJE,discount,4
9909-DFRJA,control,6
9099-FTUHS,discount,3
0581-BXBUB,control,11
4962-CHQPW,control,3
9467-ROOLM,control,2
3030-YZADT,control,6
7410-KTVFV,discount,11
5150-ITWWB,discount,3
2253-KPMNB,control,11
1345-ZUKID,discount,5
6429-SHBCB,control,6
9281-OFDMF,discount,7
2603-HVKCG,control,1
1834-WULEG,control,4
9097-ZUBYC,discount,11
5148-ORICT,control,12
4893-GYUJU,control,9
4578-PHJYZ,control,3
7272-QDCKA,control,11
8908-SLFCJ,discount,3
8393-DLHGA,control,8
9766-HGEDE,discount,5
6968-MHOMU,discount,2
7395-IGJOS,control,8
5044-XDPYX,discount,8
1814-WFGVS,discount,11
2834-SPCJV,control,9
3721-WKIIL,discount,2
6734-CKRSM,discount,9
1265-ZFOSD,control,5
6568-POCUI,discount,8
7890-VYYWG,discount,11
5197-LQXXH,control,5
9907-SWKKF,control,5
3457-PQBYH,control,6
7682-AZNDK,discount,4
0587-DMGBH,discount,11
5384-ZTTWP,discount,12
3745-HRPHI,discount,8
7636-OWBPG,control,10
1231-YNDEK,discount,7
1407-DIGZV,discount,5
6397-JNZZG,discount,6
0570-BFQHT,discount,12
4393-OBCRR,discount,5
3523-QRQLL,discount,7
8564-LDKFL,control,7
3696-DFHHB,discount,2
0895-DQHEW,control,8
4717-GHADL,control,7
5501-TVMGM,control,2
5879-HMFFH,discount,4
6772-WFQRD,discount,5
3810-DVDQQ,discount,2
6972-SNKKW,discount,7
3694-GLTJM,discount,9
8550-XSXUQ,discount,10
8149-RSOUN,control,7
9055-MOJJJ,discount,8
4359-INNWN,discount,2
0585-EGDDA,control,1
4032-RMHCI,discount,8
0549-CYCQN,discount,5
3481-JHUZH,discount,4
7250-EQKIY,discount,6
3594-IVHJZ,control,12
6869-FGJJC,discount,2
3896-ZVNET,discount,5
8205-VSLRB,control,2
5960-MVTUK,control,7
6817-WTYHE,control,11
3082-VQXNH,discount,12
4013-UBXWQ,control,2
4931-TRZWN,control,8
0750-EKNGL,control,5
7669-LCRSD,discount,12
3567-PQTSO,discount,11
5519-NPHVG,control,3
8043-PNYSD,discount,6
9938-EKRGF,control,4
2703-AMTUL,discount,4
0928-JMXNP,control,2
8173-RXAYP,control,1
4825-XJGDM,discount,12
5402-HTOTQ,control,12
6734-JDTTV,discount,5
7850-THJMU,discount,3
3890-RTCMS,discount,5
8849-GYOKR,discount,4
3148-BLQJT,control,9
3717-FDJFU,discount,12
3665-JATSN,discount,2
7966-YOTQW,control,12
0461-CVKMU,control,3
8806-EAGWC,control,4
8853-TZDGH,discount,7
7779-LGOVN,control,4
4324-BZCKL,discount,7
6924-TDGMT,control,7
9710-ZUSHQ,discount,8
1536-YHDOE,discount,10
8123-QBNAZ,control,11
3629-ZNKXA,discount,7
4827-LTQRJ,control,5
7711-YIJWC,discount,1
5482-VXSXJ,control,12
7365-BVCJH,discount,5
9620-ENEJV,control,2
4183-WCSEP,control,11
2378-YIZKA,control,4
5498-TXHLF,control,5
0689-DSXGL,control,4
6818-DJXAA,discount,3
9722-UJOJR,control,6
0464-WJTKO,discount,1
8902-ZEOVF,control,1
6778-EICRF,discount,2
2662-NNTDK,discount,5
4132-KALRO,discount,8
3902-FOIGH,discount,5
6772-KSATR,control,3
7112-OPOTK,control,8
2874-YXVVA,control,6
1245-HARPS,discount,12
4210-QFJMF,control,6
4323-ELYYB,control,1
4293-ETKAP,discount,9
6064-PUPMC,discount,1
6504-VBLFL,control,7
6322-PJJDJ,discount,2
0330-BGYZE,discount,7
1085-LDWAM,control,8
7586-ZATGZ,control,1
7197-VOJMM,discount,6
3318-OSATS,control,6
5828-AVIPD,control,11
1843-TLSGD,control,2
9626-VFRGG,control,9
7075-BNDVQ,control,10
9143-CANJF,discount,6
7284-BUYEC,discount,5
2041-JIJCI,control,10
1086-LXKFY,discount,2
4900-MSOMT,control,12
2229-VWQJH,control,10
9194-GFVOI,discount,2
1336-EZFZY,discount,1
4282-MSACW,discount,8
1403-LKLIK,control,6
2636-ALXXZ,discount,4
7774-OJSXI,discount,7
7786-WBJYI,discount,11
0136-IFMYD,control,10
5144-TVGLP,control,5
9643-AVVWI,control,8
0253-ZTEOB,discount,9
2706-QZIHY,control,3
6061-PQHMK,control,5
9885-CSMWE,discount,8
6137-MFAJN,discount,9
9122-UMROB,discount,10
4232-JGKIY,discount,4
2402-TAIRZ,discount,7
9659-ZTWSM,control,11
9139-TWBAS,control,12
6685-GBWJZ,control,8
5016-ETTFF,control,2
3866-MDTUB,control,9
2195-VVRJF,discount,10
3913-RDSJZ,control,8
8058-JMEQO,discount,6
4203-QGNZA,discount,8
5043-TRZWM,control,1
0697-ZMSWS,control,5
7657-DYEPJ,control,7
9494-BDNNC,discount,4
1640-PLFMP,control,11
5366-OBVMR,discount,12
8276-MQBYC,discount,11
7644-OMVMY,discount,10
7593-XFKDI,control,12
4573-JKNAE,control,6
0337-CNPZE,discount,3
9817-APLHW,discount,6
8380-MQINP,discount,3
0840-DFEZH,discount,10
1513-XNPPH,control,11
8690-ZVLCL,control,10
6015-VVHHE,control,8
1125-SNVCK,discount,8
0384-LPITE,control,6
4616-EWBNJ,discount,3
6347-DCUIK,discount,12
1335-HQMKX,control,12
2545-EBUPK,discount,5
6923-AQONU,control,8
2172-EJXVF,discount,4
0897-FEGMU,control,4
7663-RGWBC,discount,12
1120-BMWUB,discount,6
9124-LHCJQ,control,9
4536-PLEQY,control,8
7029-IJEJK,discount,1
8871-JLMHM,control,3
2235-ZGKPT,control,9
3891-PUQOD,control,1
5447-VYTKW,discount,7
3623-FQBOX,discount,2
0689-NKYLF,control,12
8659-HDIYE,discount,12
3658-KIBGF,discount,10
3474-BAFSJ,control,1
5519-YLDGW,control,1
3865-ZFZIB,discount,10
1855-AGAWH,discount,2
7109-CQYUZ,control,11
1370-GGAWX,discount,11
4680-KUTAJ,control,2
5307-UVGNB,discount,3
4946-EDSEW,control,2
2883-ILGWO,discount,3
2516-VQRRV,control,4
7580-UGXNC,control,11
3642-BYHDO,control,10
9629-NHXFW,control,9
2696-RZVZW,discount,12
5766-FTRTS,discount,6
0396-HUJBP,control,8
5178-LMXOP,control,1
8879-ZKJOF,discount,6
6285-FTQBF,control,4
8185-UPYBR,discount,10
4585-HETAI,discount,12
7526-BEZQB,discount,9
1474-JUWSM,discount,12
3530-CRZSB,discount,7
8498-XXGWA,discount,12
9617-INGJY,control,7
0621-TSSMU,discount,9
7234-KMNRQ,control,12
7636-PEPNS,control,11
4683-WYDOU,control,5
9052-DHNKM,control,1
6794-HKIAJ,control,7
5578-NKCXI,discount,9
1642-HMARX,discount,4
3096-WPXBT,control,3
8434-PNQZX,control,8
5950-AAAGJ,discount,12
4299-OPXEJ,control,4
4951-UKAAQ,control,3
9618-LFJRU,discount,1
6693-DJWTY,control,6
0744-GKNGE,control,4
6447-EGDIV,control,3
1167-OYZJF,discount,4
2108-YKQTY,discount,5
4806-DXQCE,control,6
4918-QLLIW,control,10
7056-IMHCC,control,6
4854-SSLTN,discount,10
5294-DMSFH,control,10
4837-PZTIC,discount,1
1625-JAIIY,discount,10
0603-OLQDC,control,10
3272-VUHPV,discount,4
4176-FXYBO,control,5
1063-DHQJF,control,12
8663-UPDGF,control,1
6719-FGEDO,discount,12
1837-YQUCE,control,7
2947-DOMLJ,discount,12
4112-LUEIZ,control,8
0369-ZGOVK,control,7
4510-HIMLV,control,5
9919-KNPOO,discount,2
8749-JMNKX,discount,1
7872-BAAZR,control,8
9391-LMANN,control,1
2430-USGXP,control,2
8174-TBVCF,control,12
1698-XFZCI,control,8
1877-HKBQX,control,2
4450-DLLMH,discount,4
0428-AXXLJ,discount,7
2746-DIJLO,discount,9
5955-ERIHD,discount,4
0917-EZOLA,discount,3
3508-VLHCZ,control,2
4086-ATNFV,discount,5
0468-YRPXN,control,1
5996-NRVXR,discount,10
3739-YBWAB,discount,6
7047-FWEYA,discount,10
2000-MPKCA,control,8
9762-YAQAA,discount,7
5949-EBSQK,discount,10
5473-KHBPS,discount,5
0100-DUVFC,control,1
5397-TUPSH,discount,7
8950-MTZNV,discount,8
0326-VDYXE,control,11
6773-LQTVT,discount,10
7274-RTAPZ,discount,7
0436-TWFFZ,control,10
8566-YPRGL,control,8
0311-UNPFF,control,9
6609-MXJHJ,discount,4
2669-OIDSD,control,3
8400-WZICQ,control,12
3834-XUIFC,control,10
9576-SYUHJ,control,1
0410-IPFTY,control,3
2831-EBWRN,discount,6
9430-NKQLY,control,11
8414-MYSHR,discount,4
0247-SLUJI,discount,7
9402-ORRAH,discount,6
6483-OATDN,discount,10
1293-HHSHJ,control,9
4840-ORQXB,discount,10
7599-FKVXZ,discount,4
3982-DQLUS,control,6
8610-ZIKJJ,control,9
3756-VNWDH,control,10
7801-KICAO,control,10
7673-LPRNY,control,12
8229-TNIQA,discount,2
6060-QBMGV,control,3
7339-POGZN,control,2
2828-SLQPF,discount,4
4465-VDKIQ,discount,11
2921-XWDJH,discount,1
6221-AVQYL,control,11
2558-BUOZZ,control,8
9257-AZMTZ,control,4
0003-MKNFE,discount,9
0975-UYDTX,discount,5
7743-EXURX,control,11
4682-BLBUC,control,4
0975-VOOVL,control,8
5968-VXZLG,discount,6
5569-KGJHX,discount,6
4988-IQIGL,control,12
5201-FRKKS,control,11
9799-CAYJJ,discount,9
7730-IUTDZ,discount,12
0426-TIRNE,control,10
5443-SCMKX,discount,2
8295-KMENE,control,3
6738-ISCBM,discount,1
9821-BESNZ,control,10
3678-MNGZX,discount,11
1335-NTIUC,discount,10
2916-BQZLN,discount,8
4558-CGYCZ,control,5
2368-GAKKQ,control,7
8710-YGLWG,control,4
3199-XGZCY,control,1
3785-KTYSH,discount,11
6814-ZPWFQ,discount,4
4063-EIKNQ,discount,10
6993-YCOBK,control,11
5206-HPJKM,discount,9
7587-RZNME,discount,3
0748-RDGGM,control,6
8393-JMVMB,discount,11
5019-GQVCR,control,2
6036-TTFYU,control,9
2550-AEVRU,discount,11
0969-RGKCU,control,8
0378-CJKPV,control,3
4706-AXVKM,control,5
5889-JTMUL,control,4
9026-RNUJS,control,12
3746-EUBYR,discount,4
2332-EFBJY,discount,4
2880-FPNAE,control,6
1703-MGIAB,discount,5
4311-QTTAI,discount,10
9474-PHLYD,discount,2
4318-RAJVY,discount,8
2165-VOEGB,control,5
3612-YUNGG,discount,4
2254-DLXRI,control,4
5062-CJJKH,control,7
9028-LIHRP,control,3
2219-MVUSO,discount,12
1053-MXTTK,discount,11
1530-ZTDOZ,control,5
1301-LOPVR,control,7
0853-TWRVK,discount,11
8914-RBTSB,discount,4
6212-ATMLK,control,2
8200-LGKSR,control,4
1568-BEKZM,control,12
0670-ANMUU,discount,8
6897-RWMUB,discount,6
0963-ZBDRN,discount,5
7594-RQHXR,discount,11
6999-CHVCF,control,1
6134-KWTBV,control,6
1077-HUUJM,discount,12
6331-EWIEB,control,8
0895-LNKRC,discount,4
2045-BMBTJ,control,6
8417-GSODA,control,3
5171-EPLKN,control,11
4452-QIIEB,control,7
5998-VVEJY,discount,9
1624-NALOJ,discount,3
6741-EGCBI,control,11
7820-ZYGNY,control,6
4317-VTEOA,control,2
9677-AVKED,control,8
1670-SVOWZ,control,11
2227-JRSJX,discount,5
9847-HNVGP,control,8
6696-YDAYZ,discount,11
8980-WQFWL,discount,9
1730-ZMAME,control,2
6506-EYCNH,discount,10
4634-JLRJT,discount,12
9501-UKKNL,discount,11
2560-QTSBS,discount,3
7541-YLXCL,discount,6
4795-WRNVT,discount,10
6080-TCMYC,discount,7
0260-ZDLGK,discount,12
7860-UXCRM,discount,9
6357-JJPQT,control,3
2292-XQWSV,discount,11
9552-TGUZV,control,4
5913-INRQV,discount,12
8722-NGNBH,control,12
6210-KBBPI,discount,1
9643-YBLUR,discount,4
8734-FNWVH,discount,12
9447-YPTBX,control,3
0133-BMFZO,control,5
6128-CZOMY,control,8
9540-JYROE,control,9
9026-LHEVG,discount,9
2260-USTRB,discount,6
3656-TKRVZ,discount,10
7011-CVEUC,control,7
6185-TASNN,discount,1
7925-PNRGI,discount,8
8623-TMRBY,control,6
1552-CZCLL,discount,3
3038-PQIUY,discount,7
1501-SGHBW,control,5
9313-CDOGY,control,8
8148-BPLZQ,discount,10
2623-DRYAM,control,8
9987-LUTYD,control,8
3208-YPIOE,control,2
4488-KQFDT,discount,3
2612-RANWT,discount,1
5693-PIPCS,discount,4
0491-KAPQG,control,12
1925-LFCZZ,control,1
8039-EQPIM,control,4
6900-PXRMS,discount,10
8707-RMEZH,discount,7
3346-BRMIS,control,1
3209-ZPKFI,discount,1
6479-VDGRK,discount,2
9373-WSLOY,control,5
2933-FILNV,control,9
3569-JFODW,control,1
9819-FBNSV,control,4
9544-PYPSJ,control,8
1591-XWLGB,discount,2
0396-UKGAI,discount,4
3243-ZHOHY,control,8
5186-EJEGL,control,3
7527-QNRUS,discount,12
9986-BONCE,discount,11
2722-JMONI,discount,3
2203-GHNWN,control,12
3878-AVSOQ,control,5
3258-SYSWS,control,11
5296-PSYVW,discount,12
6319-QSUSR,control,2
4083-EUGRJ,discount,10
7579-OOPEC,discount,6
0512-FLFDW,control,11
1771-OADNZ,discount,2
0487-CRLZF,control,12
2107-FBPTK,control,6
9451-WLYRI,discount,9
8219-VYBVI,discount,1
1991-VOPLL,control,2
9738-QLWTP,discount,11
1016-DJTSV,discount,12
9419-IPPBE,discount,3
0174-QRVVY,control,1
5699-BNCAS,control,9
2900-PHPLN,control,10
0612-RTZZA,control,1
8106-GWQOK,control,12
8751-EDEKA,control,10
6878-GGDWG,control,10
4039-PIMHX,discount,1
8450-LUGUK,control,4
3604-WLABM,discount,10
0795-GMVQO,discount,9
2259-OUUSZ,discount,3
1142-IHLOO,control,1
6410-LEFEN,discount,3
4633-MKHYU,control,8
6257-RJOHI,discount,10
1545-JFUML,discount,5
3194-ORPIK,discount,11
7826-VVKWT,control,11
1353-GHZOS,discount,4
2587-EKXTS,control,1
5442-BXVND,discount,6
8816-VXNZD,control,11
9378-FXTIZ,discount,4
1723-HKXJQ,control,5
7825-GKXMW,discount,6
9753-OYLBX,control,12
2364-UFROM,discount,3
6656-JWRQX,control,5
6473-ULUHT,discount,12
1240-KNSEZ,control,9
0836-SEYLU,discount,3
4433-JCGCG,control,8
3716-BDVDB,discount,12
7688-AWMDX,discount,5
2842-BCQGE,discount,4
7244-QWYHG,control,7
5899-MQZZL,control,2
6849-OYAMU,discount,6
5312-UXESG,control,11
9488-HGMJH,control,10
6038-GCYEC,discount,6
2150-WLKUW,control,2
7159-FVYPK,control,5
7032-LMBHI,discount,6
1150-WFARN,discount,11
6088-BXMRG,control,10
3144-AUDBS,control,4
4821-SJHJV,control,8
7346-MEDWM,discount,12
1137-DGOWI,control,8
5616-PRTNT,discount,1
3812-LRZIR,control,5
4818-QIUFN,control,3
9483-GCPWE,control,4
4227-OJHAL,control,9
9220-CXRSC,control,11
4993-JCRGJ,discount,10
9537-JALFH,control,11
6698-OXETB,control,12
2103-ZRXFN,discount,1
3724-BSCVH,control,8
4877-TSOFF,discount,1
9209-NWPGU,control,4
6961-VCPMC,control,3
7306-YDSOI,control,3
5288-AHOUP,discount,4
6688-UZPWD,discount,12
0655-YDGFJ,control,7
8468-EHYJA,discount,8
6823-SIDFQ,discount,9
1097-FSPVW,control,9
2839-RFSQE,discount,11
8328-SKJNO,control,2
7010-ZMVBF,discount,12
5201-CBWYG,discount,10
0968-GSIKN,control,7
1965-DDBWU,discount,1
9057-SIHCH,control,6
6352-GIGGQ,discount,7
3635-QQRQD,control,1
6771-XWBDM,discount,3
2897-DOVND,discount,7
3082-YVEKW,discount,4
0191-EQUUH,control,6
7134-HBPBS,control,6
3489-HHPFY,control,7
2926-JEJJC,discount,4
8601-QACRS,discount,5
4950-BDEUX,discount,11
5789-LDFXO,control,11
0508-OOLTO,control,11
2984-TBYKU,control,1
9822-WMWVG,control,8
2391-SOORI,control,7
9040-KZVWO,control,7
2645-QTLMB,discount,1
4806-HIPDW,discount,2
1548-ARAGG,control,5
6339-RZCBJ,control,5
4424-TKOPW,discount,10
4415-WNGVR,discount,11
2522-AHJXR,discount,11
0412-UCCNP,discount,9
1816-FLZDK,control,7
7096-UCLNH,control,2
8443-ZRDBZ,control,5
9136-ALYBR,control,9
4615-PIVVU,control,1
8885-QSQBX,control,10
7479-NITWS,discount,8
8617-ENBDS,control,8
9385-NXKDA,control,1
0430-IHCDJ,discount,2
2959-MJHIC,discount,4
6674-KVJHG,control,9
1814-DKOLC,control,3
4201-JMNGR,discount,4
9351-HXDMR,discount,7
3537-HPKQT,control,2
2129-ALKBS,control,12
5821-MMEIL,discount,10
5960-WPXQM,discount,12
0684-AOSIH,discount,4
8260-NGFNY,discount,3
1309-XGFSN,control,12
1866-RZZQS,control,2
6968-URWQU,discount,9
4742-TXUEX,control,7
9631-XEYKE,discount,6
8631-NBHFZ,discount,12
1335-MXCSE,control,9
8873-TMKGR,control,12
8800-JOOCF,control,9
1469-LBJQJ,control,8
4958-XCBDQ,discount,1
8337-UPOAQ,discount,8
0064-YIJGF,control,7
2386-OWURY,control,8
1725-IQNIY,discount,9
0310-VQXAM,discount,3
6598-RFFVI,control,10
3453-RTHJQ,discount,7
6712-OAWRH,discount,10
6278-FEPBZ,control,8
4280-DLSHD,control,6
1508-DFXCU,control,6
8614-VGMMV,control,6
7868-BGSZA,discount,9
2800-QQUSO,control,12
2930-UOTMB,control,5
7973-DZRKH,discount,2
5914-DVBWJ,discount,5
7698-YFGEZ,discount,1
2533-QVMSK,discount,11
9773-PEQBZ,control,12
8644-XLFBW,discount,4
0650-BWOZN,control,10
8625-AZYZY,discount,5
7785-RDVIG,discount,1
9602-WCXPI,control,12
2903-YYTBW,control,1
3620-MWJNE,control,11
8573-JGCZW,discount,6
6837-HAEVO,discount,12
6701-YVNQG,control,5
9306-CPCBC,discount,7
4304-XUMGI,discount,8
9504-YAZWB,discount,7
8819-ZBYNA,control,7
6174-NRBTZ,discount,2
9481-IEBZY,control,8
1833-VGRUM,control,7
6137-NICCO,control,3
9065-ZCPQX,discount,3
6402-EJMWF,discount,6
3620-EHIMZ,control,7
3213-VVOLG,control,7
6870-ECSHE,discount,10
8747-UDCOI,control,6
8374-XGEJJ,control,4
2656-TABEH,control,11
6946-LMSQS,control,7
4626-OZDTJ,control,11
9169-BSVIN,control,9
2325-ZUSFD,control,2
8194-PEEBY,control,9
6872-HXFNF,control,6
3932-CMDTD,control,6
7714-YXSMB,discount,10
8387-UGUSU,discount,11
1080-BWSYE,control,12
4039-HEUNW,control,12
1194-HVAIF,discount,5
0812-WUPTB,control,4
3594-UVONA,discount,6
0004-TLHLJ,control,1
1767-TGTKO,control,5
8439-LTUGF,discount,12
8805-JNRAZ,discount,3
5089-IFSDP,control,6
6418-HNFED,control,10
0206-OYVOC,discount,8
7291-CDTMJ,discount,6
7128-GGCNO,discount,3
0237-YFUTL,discount,2
7691-KGKGP,control,6
6710-HSJRD,control,10
3675-EQOZA,discount,4
0840-DCNZE,discount,8
1732-FEKLD,control,1
9862-KJTYK,control,4
0479-HMSWA,discount,1
5854-KSRBJ,control,11
0365-BZUWY,control,6
4817-VYYWS,discount,2
5701-SVCWR,discount,1
3129-AAQOU,control,9
4922-CVPDX,discount,12
1396-QWFBJ,control,9
1357-BIJKI,discount,8
1099-BTKWT,discount,4
5299-SJCZT,discount,1
2018-PZKMU,discount,7
7340-KEFQE,control,3
4570-QHXHL,discount,6
2403-BCASL,discount,5
7392-YYPYJ,control,9
2898-LSJGD,control,6
2223-GDSHL,discount,7
7359-PTSXY,discount,12
9470-RTWDV,discount,12
2176-OSJUV,control,11
9348-YVOMK,discount,1
8104-OSKWT,control,1
4521-YEEHE,discount,12
4090-KPJIP,discount,9
3786-WOVKF,control,8
4503-BDXBD,discount,6
6086-ESGRL,control,11
2592-HODOV,control,4
3886-CERTZ,discount,2
7995-ZHHNZ,control,12
3824-RHKVR,discount,3
5816-SCGFC,control,8
5989-AXPUC,discount,10
4979-HPRFL,discount,5
8590-OHDIW,control,5
8015-IHCGW,discount,4
2332-TODQS,control,11
9278-VZKCD,discount,8
8008-OTEZX,discount,7
2773-OVBPK,control,8
5999-LCXAO,discount,9
5206-XZZQI,control,10
4803-LBYPN,control,12
5759-RCVCB,discount,7
6372-RFVNS,discount,10
2139-FQHLM,discount,7
8261-GWDBQ,control,8
1093-YSWCA,control,5
8938-UMKPI,control,4
0991-BRRFB,discount,11
3882-IYOIJ,discount,1
8749-TZYEC,discount,6
1755-FZQEC,discount,2
3115-JPJDD,discount,10
5600-KTXFM,control,9
3871-IKPYH,discount,6
6319-IEJWJ,discount,1
9025-AOMKI,control,11
6339-TBELP,control,6
7964-YESJC,control,10
6173-GOLSU,control,8
5275-SQEIZ,discount,6
7716-YTYHG,discount,10
9938-ZREHM,discount,9
7950-XWOVN,discount,2
4390-KYULV,discount,1
4647-MUZON,discount,5
9702-AIUJO,control,7
8849-PRIQJ,control,5
8851-RAGOV,discount,4
1304-NECVQ,discount,12
5396-IZEPB,discount,8
1729-VLAZJ,discount,3
8285-ABVLB,control,7
0701-TJSEF,control,4
5712-VBOXD,control,7
6629-LADHQ,discount,7
8945-GRKHX,discount,3
1559-DTODC,discount,10
4797-MIWUM,discount,10
6959-UWKHF,control,8
8720-RQSBJ,discount,10
4537-CIBHB,control,8
3815-SLMEF,discount,6
5154-VEKBL,control,5
4324-AHJKS,discount,6
4355-CVPVS,control,6
4495-LHSSK,control,1
5655-JSMZM,discount,11
5915-ANOEI,discount,2
9861-PDSZP,discount,10
4505-EXZHB,control,5
7225-CBZPL,control,11
6704-UTUKK,control,1
4587-VVTOX,control,9
2019-HDCZY,discount,6
4652-NNHNY,control,8
8788-DOXSU,discount,5
7404-JLKQG,discount,2
7421-ZLUPA,control,10
8972-HJWNV,control,7
3274-NSDWE,control,10
2632-IVXVF,discount,1
3692-JHONH,control,10
8915-NNTRC,discount,3
5914-GXMDA,control,8
7463-IFMQU,control,11
2920-RNCEZ,discount,5
2541-YGPKE,discount,12
8515-OCTJS,discount,4
5382-TEMLV,discount,4
3441-CGZJH,control,4
9592-ERDKV,control,10
2860-RANUS,discount,2
5261-QSHQM,control,4
4778-IZARL,control,2
0432-CAJZV,discount,11
7008-LZVOZ,discount,1
8868-WOZGU,discount,5
1200-TUZHR,discount,9
9365-CSLBQ,control,2
1334-FJSVR,discount,10
5884-FBCTL,control,4
7130-CTCUS,discount,7
6242-FEGFD,discount,7
7625-XCQRH,control,9
6194-HBGQN,discount,12
7634-WSWDB,control,8
6986-IXNDM,discount,11
1731-TVIUK,discount,4
2987-BJXIK,control,9
9769-TSBZE,control,5
0406-BPDVR,discount,6
0618-XWMSS,control,6
1395-WSWXR,control,11
6023-GSSXW,discount,12
6752-APNJL,control,11
5276-KQWHG,discount,4
0420-HLGXF,discount,1
7446-KQISO,control,4
9823-EALYC,control,10
0582-AVCLN,discount,4
5803-NQJZO,control,10
2565-JSLRY,discount,10
2607-DHDAK,discount,6
1073-XXCZD,discount,8
0743-HRVFF,discount,11
4006-HKYHO,discount,12
3727-JEZTU,discount,11
8143-ETQTI,discount,2
6689-KXGBO,control,1
9667-TKTVZ,discount,4
3657-COGMW,discount,8
8570-KLJYJ,discount,10
7754-IXRMC,control,8
9473-CBZOP,discount,2
2969-WGHQO,control,7
6615-NGGZJ,discount,10
4334-HOWRP,control,2
4255-DDUOU,discount,8
5863-OOKCL,control,12
1686-STUHN,discount,11
1329-VHWNP,control,9
2984-MIIZL,discount,10
0266-GMEAO,control,12
5590-YRFJT,discount,1
5574-NXZIU,control,12
0019-GFNTW,discount,10
4256-ZWTZI,discount,2
8309-PPCED,control,5
4098-NAUKP,control,3
5196-WPYOW,control,10
4608-LCIMN,control,9
1485-YDHMM,discount,1
4054-CUMIA,discount,8
0603-TPMIB,control,3
2525-GVKQU,control,7
8161-QYMTT,discount,7
9581-GVBXT,discount,7
5862-BRIXZ,discount,8
5404-GGUKR,discount,10
3308-JSGML,control,11
2126-GSEGL,discount,3
3677-TNKIO,discount,5
0440-QEXBZ,control,7
2434-EEVDB,discount,6
6762-QVYJO,discount,11
6199-IWKGC,discount,10
2675-DHUTR,control,5
8152-VETUR,discount,4
9667-EQRXU,discount,12
7446-YPODE,control,10
9522-BNTHX,discount,10
4676-WLUHT,discount,4
3329-WDIOK,discount,1
7980-MHFLQ,discount,6
2873-ZLIWT,discount,9
3415-TAILE,control,9
0757-WCUUZ,discount,9
1629-DQQVB,control,2
1915-IOFGU,control,11
3045-XETSH,discount,11
0374-AACSZ,control,11
7239-HZZCX,discount,3
4872-VXRIL,discount,10
9140-CZQZZ,discount,7
3423-HHXAO,discount,9
9938-TKDGL,control,5
0531-ZZJWQ,discount,11
6537-QLGEX,discount,9
2688-BHGOG,control,7
7683-CBDKJ,control,4
0946-CLJTI,control,12
3160-TYXLT,discount,8
1325-USMEC,control,11
0916-QOFDP,discount,2
0628-CNQRM,discount,10
5606-AMZBO,discount,6
6199-IPCAO,control,7
7665-TOALD,discount,12
0112-QWPNC,control,8
0324-BRPCJ,control,3
2777-PHDEI,discount,7
5640-CAXOA,control,11
2235-EZAIK,control,9
3847-BAERP,control,12
1196-AMORA,discount,12
4282-YMKNA,discount,5
1453-RZFON,control,5
8263-OKETD,control,7
0670-KDOMA,discount,5
2476-YGEFM,discount,2
8687-BAFGU,discount,12
0641-EVBOJ,discount,5
0829-XXPLX,control,2
9974-JFBHQ,control,12
5356-RHIPP,control,3
6624-JDRDS,control,5
0608-JDVEC,discount,1
9780-FKVVF,discount,5
1919-RTPQD,control,6
5214-NLTIT,discount,12
3345-PBBFH,discount,9
5055-BRMNE,control,12
9189-JWSHV,discount,8
2190-PHBHR,control,7
2650-GYRYL,discount,9
0746-JTRFU,discount,9
5208-FVQKB,control,7
7184-LRUUR,control,8
6627-CFOSN,control,5
3982-JGSFD,discount,1
1574-DYCWE,control,12
7247-XOZPB,control,3
2466-FCCPT,discount,12
6211-WWLTF,discount,11
