user_id,sessions_per_week,avg_watch_minutes,days_since_last_login,preferred_genre,device_type,number_of_profiles
1156-ZFYDO,2,45.151772580535635,20,Romance,Desktop,2
3295-YVUSR,6,24.811208161643588,7,Romance,SmartTV,1
8016-NCFVO,5,63.07131099687781,0,Romance,SmartTV,3
4119-ZYPZY,3,38.82159127362114,16,Horror,Desktop,2
5549-ZGHFB,5,46.88845961974319,1,Drama,Mobile,1
7577-SWIFR,3,43.00124488825691,8,Action,Mobile,1
0303-WMMRN,7,77.36773138296901,15,Drama,Desktop,1
6408-OTUBZ,5,20.31623177477957,3,Romance,Desktop,2
5204-HMGYF,5,24.63480256825125,13,Comedy,Mobile,4
1078-TDCRN,4,26.905700824742325,17,Comedy,SmartTV,4
3727-OVPRY,5,43.280431307416066,10,Comedy,Mobile,3
3797-FKOGQ,4,45.67215056623687,14,Action,Desktop,1
7622-NXQZR,7,9.794043645241018,1,Action,SmartTV,4
6196-HBOBZ,7,36.416343918896104,7,Drama,Mobile,4
3970-XGJDU,8,38.82983080018411,11,Drama,Mobile,4
7017-VFULY,5,61.70832776617673,3,Action,SmartTV,4
5562-YJQGT,3,23.057020332616382,26,Drama,Mobile,3
8807-OPMBM,6,27.512479355693646,20,Drama,SmartTV,3
5439-WIKXB,4,40.07709585554227,0,Drama,Mobile,3
9874-QLCLH,3,64.02270128749764,23,Horror,Desktop,4
8294-UIMBA,4,55.95093308832345,5,Drama,Mobile,4
8109-YUOHE,3,48.97570606713268,9,Drama,SmartTV,3
5840-NVDCG,6,57.34307057680577,6,Drama,SmartTV,1
8092-NLTGF,6,61.650693131487614,27,Drama,Desktop,2
5928-QLDHB,5,34.54384378009458,5,Drama,Mobile,3
9840-EFJQB,5,58.65684682588167,8,Romance,Desktop,3
0696-UKTOX,6,40.13380292067493,20,Comedy,SmartTV,2
4801-KFYKL,4,45.18801609231449,18,Romance,Mobile,4
3472-OAOOR,5,37.29698206136958,27,Comedy,Mobile,2
6135-OZQVA,5,28.64337826088226,1,Horror,Desktop,1
8062-YBDOE,8,5.0,8,Romance,Mobile,2
2252-JHJGE,7,10.415432027816006,24,Romance,Desktop,3
4188-PCPIG,3,12.22018094655004,21,Comedy,SmartTV,1
6000-APYLU,7,48.976124762260554,26,Romance,Mobile,1
7105-BENQF,3,40.77325165433366,3,Romance,Mobile,1
7721-DVEKZ,0,59.131735196975534,8,Horror,Desktop,4
3566-VVORZ,3,19.121397070384237,4,Comedy,Mobile,2
9507-HSMMZ,1,51.69695785197845,21,Romance,SmartTV,3
2480-SQIOB,7,33.65249806173122,17,Horror,Mobile,1
0947-IDHRQ,5,57.64447601251665,25,Action,Desktop,1
7813-TKCVO,5,25.290514198486544,19,Romance,Mobile,1
0128-MKWSG,1,53.882400786886556,8,Action,Desktop,3
3672-YITQD,5,45.07201846438507,20,Romance,SmartTV,1
4350-ZTLPI,4,35.894121524068694,3,Horror,Mobile,4
9048-JVYVF,3,50.328663912213656,17,Comedy,Mobile,1
0361-HJRDX,8,43.6172651284067,6,Comedy,SmartTV,1
5727-MYATE,8,46.42399253071068,28,Horror,Desktop,3
3823-KYNQY,2,29.558035787043547,6,Horror,SmartTV,1
8988-ECPJR,2,5.0,13,Horror,Desktop,1
7570-WELNY,4,55.66136014395302,0,Action,SmartTV,4
3021-VLNRJ,2,8.123667429249974,3,Action,SmartTV,1
3776-EKTKM,5,19.365051034924136,11,Horror,Mobile,1
2080-CAZNM,9,23.334707863475725,14,Horror,SmartTV,2
1028-FFNJK,7,42.534371497871135,1,Comedy,Desktop,1
6907-FLBER,2,22.496431215432523,29,Comedy,Mobile,2
3001-UNBTL,5,44.28174676995195,27,Comedy,SmartTV,4
5982-PSMKW,5,40.17062394772487,11,Action,SmartTV,3
3507-GASNP,3,53.616148361527145,4,Action,SmartTV,3
7096-ZNBZI,3,32.369311274710576,27,Comedy,Desktop,4
1902-XBTFB,3,49.952396864674796,5,Romance,Desktop,4
1676-MQAOA,2,34.96950840336008,20,Drama,SmartTV,3
0786-IVLAW,7,17.91578853816826,12,Drama,Mobile,1
7566-DSRLQ,7,28.13048050622381,22,Action,SmartTV,4
0643-OKLRP,4,28.326049883290207,22,Romance,SmartTV,1
7245-JMTTQ,7,41.98188768066896,20,Horror,Mobile,3
6050-IJRHS,3,16.73069432880465,20,Comedy,Desktop,4
6202-JVYEU,2,71.3497146114985,25,Horror,Desktop,4
8591-TKMZH,10,32.77237355039133,10,Horror,SmartTV,4
0734-OXWBT,6,24.865990320499897,28,Drama,Desktop,3
4282-ACRXS,3,45.66453460336478,13,Drama,Desktop,2
0365-TRTPY,7,34.33942687863135,28,Action,Desktop,4
7349-ALMUX,7,47.84249639140624,27,Action,Desktop,1
9381-NDKME,2,11.47552954337004,21,Drama,Mobile,3
6502-KUGLL,3,66.44989859440429,9,Drama,Mobile,3
1841-YSJGV,6,36.85132585070438,17,Drama,SmartTV,3
2794-XIMMO,6,34.38519917645337,7,Romance,Mobile,3
8382-SHQEH,7,25.448546425734822,23,Comedy,Mobile,1
3511-BFTJW,9,37.28416411874482,27,Action,Desktop,4
7668-XCFYV,5,22.896635424995203,29,Comedy,Mobile,3
2983-ZANRP,4,38.955050006051934,0,Romance,Desktop,1
7845-URHJN,5,30.036292596101518,7,Horror,Desktop,1
3034-ZBEQN,1,45.15831915107666,26,Action,SmartTV,4
5018-HEKFO,3,35.778659918006774,14,Action,SmartTV,4
2923-ARZLG,11,29.985623016657442,9,Comedy,Mobile,2
3976-NLDEZ,1,31.702783564647746,2,Drama,Desktop,2
2282-YGNOR,6,40.88244032245552,8,Horror,Mobile,1
5336-UFNZP,5,34.97264077650294,2,Comedy,Mobile,3
6854-EXGSF,1,40.9139736957954,17,Drama,SmartTV,3
1241-EZFMJ,9,39.95787964044636,13,Action,Desktop,4
9233-PSYHO,8,38.64910683972344,20,Drama,SmartTV,4
5376-PCKNB,1,24.698615104731935,26,Action,SmartTV,2
8044-BGWPI,4,57.47954687104381,25,Comedy,Mobile,2
4060-LDNLU,5,34.231237506968824,10,Drama,Desktop,2
3589-PPVKW,3,5.0,5,Comedy,Mobile,1
8327-LZKAS,3,63.00461615716031,26,Romance,Mobile,1
5887-IKKYO,6,44.693052458613984,24,Drama,Desktop,4
1075-BGWOH,3,30.25097986360781,28,Action,SmartTV,1
1755-RMCXH,8,48.34875498349738,3,Drama,Desktop,3
0302-JOIVN,5,40.260789201947574,15,Comedy,Desktop,1
3858-XHYJO,2,39.46242803603885,12,Romance,SmartTV,4
4299-SIMNS,5,51.38312546399674,24,Comedy,Desktop,1
7025-IWFHT,2,31.298713928111532,1,Romance,SmartTV,2
6261-LHRTG,7,37.92375399715742,10,Horror,Desktop,4
7841-FCRQD,2,5.0,5,Romance,Desktop,4
2056-EVGZL,7,13.630968834352384,9,Horror,SmartTV,1
8777-MBMTS,5,26.833824852564984,6,Drama,Mobile,2
7753-USQYQ,4,27.778563985848823,26,Action,SmartTV,4
5366-IJEQJ,4,7.969157395078701,7,Action,Mobile,2
7661-CPURM,2,41.34431781817781,14,Romance,Desktop,4
6233-HXJMX,7,43.40078579280212,1,Comedy,Desktop,4
5902-WBLSE,7,41.5016336992506,1,Comedy,Mobile,1
1981-INRFU,3,51.51291094430584,20,Action,Desktop,1
4971-PUYQO,2,26.893176304242925,27,Action,Desktop,2
3239-TPHPZ,5,55.29848249945273,21,Action,Mobile,4
5115-GZDEL,4,50.672945549341044,13,Comedy,Mobile,2
3338-CVVEH,4,43.38281328808783,22,Horror,Mobile,3
8485-GJCDN,4,52.63765562390308,20,Comedy,Mobile,1
2615-YVMYX,5,61.094368550737414,20,Drama,Desktop,1
2851-STERV,4,24.874820574644996,16,Action,Desktop,1
4393-GEADV,4,34.1514138536458,16,Drama,SmartTV,1
8486-AYEQH,3,44.192693972709414,24,Horror,Mobile,4
1527-SXDPN,10,16.75031178893066,23,Comedy,Mobile,4
6029-WTIPC,7,40.32999807413236,20,Horror,SmartTV,4
8634-CILSZ,6,33.60695029132477,27,Comedy,Desktop,4
5419-JKZNQ,3,65.05148344166044,6,Drama,Mobile,1
2495-KZNFB,8,55.43014002342887,27,Comedy,Desktop,3
1409-PHXTF,5,32.82095611161107,23,Action,Desktop,1
4560-WQAQW,7,5.0,13,Horror,Mobile,4
9591-YVTEB,5,48.4034147748965,2,Horror,Desktop,4
9309-BZGNT,2,38.400720268661374,14,Comedy,SmartTV,3
4274-DRSQT,4,38.22440339616651,24,Horror,SmartTV,1
2027-DNKIV,2,37.72735541869578,18,Action,SmartTV,1
8075-GXIUB,3,56.89479932904551,2,Drama,Desktop,3
2885-HIJDH,5,44.288766830003205,13,Action,Mobile,1
5424-RLQLC,7,47.24288475329975,10,Romance,SmartTV,3
6682-QJDGB,4,38.26004707895306,25,Comedy,Mobile,4
6507-DTJZV,5,59.06170146855981,13,Action,SmartTV,1
8780-IXSTS,3,25.771191724301538,2,Comedy,SmartTV,1
7673-BQGKU,6,59.987054406100995,6,Comedy,Desktop,2
6723-WSNTY,2,43.35198443073332,24,Action,SmartTV,2
9530-EHPOH,6,27.959041289672374,7,Drama,Mobile,2
2725-IWWBA,5,42.34267708290568,5,Drama,Mobile,4
0345-HKJVM,5,37.15508009544059,25,Drama,Mobile,4
1061-PNTHC,10,70.566111518342,16,Drama,Mobile,3
0394-YONDK,7,28.393453939887983,12,Drama,SmartTV,3
6574-MCOEH,1,32.94052415334019,5,Romance,Mobile,1
7399-QHBJS,9,53.070736834400336,27,Drama,Desktop,4
3049-SOLAY,7,19.266691269614064,3,Action,Mobile,1
0997-YTLNY,6,46.68051722852608,0,Drama,Desktop,4
3317-HRTNN,5,32.51454492962136,27,Action,Mobile,2
9479-HYNYL,2,19.56042741553741,28,Action,Mobile,3
3235-ETOOB,6,41.68043750000684,13,Horror,Desktop,4
9708-KFDBY,6,6.07432542319234,15,Horror,Mobile,1
8058-INTPH,6,36.6572145979627,4,Comedy,Desktop,2
3642-GKTCT,4,16.95991415665179,12,Action,Mobile,3
0774-RMNUW,5,65.36578872228316,27,Drama,SmartTV,3
1334-PDUKM,4,37.03574035293055,9,Action,SmartTV,2
0756-MPZRL,5,37.19488576148043,15,Horror,Desktop,3
2242-MFOTG,2,24.69199731205399,10,Horror,Desktop,4
2927-CVULT,3,45.06486590816447,9,Drama,Desktop,1
2144-BFDSO,5,37.896365967252315,1,Comedy,Desktop,2
8745-PVESG,4,44.69466850505793,23,Drama,Mobile,3
7647-GYYKX,9,12.663517350156294,14,Action,Mobile,2
5647-FXOTP,6,32.87581704970053,17,Horror,Mobile,2
5569-OUICF,5,55.18737190469636,17,Action,Mobile,3
8821-XNHVZ,7,52.13376919117129,19,Horror,Mobile,4
2082-OJVTK,5,51.938554631924816,26,Romance,Mobile,1
9700-ISPUP,3,16.23905268971954,15,Comedy,Desktop,1
9839-ETQOE,1,55.6369287767333,13,Drama,Mobile,3
6078-VESFR,5,63.87797020464422,9,Romance,Mobile,4
9027-TMATR,4,33.81107785099852,3,Horror,Desktop,4
5940-NFXKV,4,34.79560768162695,11,Drama,Mobile,1
1941-HOSAM,3,46.95170219893157,15,Action,SmartTV,3
9110-HSGTV,8,67.02719785651485,24,Action,SmartTV,4
0704-VCUMB,3,38.68783667196874,2,Action,SmartTV,4
6171-ZTVYB,7,34.153402336579724,28,Romance,SmartTV,2
8053-WWDRO,7,26.359283839064577,24,Romance,Desktop,3
9564-KCLHR,10,31.2151169571828,6,Horror,Mobile,1
1935-IMVBB,1,41.85069299203842,13,Romance,SmartTV,4
2535-PBCGC,1,62.77694243699411,5,Horror,Desktop,2
2082-CEFLT,2,24.207362286974597,11,Drama,Desktop,1
1470-PSXNM,6,44.036984483931064,0,Comedy,SmartTV,4
1213-NGCUN,11,25.581329480865335,2,Romance,SmartTV,1
2498-XLDZR,6,37.266466417851184,29,Horror,SmartTV,3
9866-OCCKE,6,41.98961428682863,20,Action,Desktop,4
5338-YHWYT,4,32.91594313547602,15,Drama,Mobile,1
7718-UPSKJ,4,35.51366897855055,2,Comedy,Mobile,1
8731-WBBMB,7,27.625757779254137,20,Horror,Desktop,2
1448-CYWKC,5,38.39619529217333,29,Comedy,SmartTV,1
7901-IIDQV,5,21.23698548531233,7,Action,Mobile,2
2690-DVRVK,4,44.009472858537464,8,Comedy,Mobile,4
5688-KZTSN,6,33.88034268050412,0,Horror,Desktop,4
1270-XKUCC,4,46.253962340096706,9,Comedy,Desktop,1
0334-ZFJSR,6,37.82198745694012,6,Action,Mobile,4
2894-QOJRX,2,57.12518972676733,4,Action,SmartTV,2
5747-PMBSQ,5,52.784459359445535,26,Comedy,SmartTV,4
5583-EJXRD,6,38.53740155603524,24,Romance,Desktop,2
4565-EVZMJ,5,56.32335110010886,2,Comedy,SmartTV,4
3143-JQEGI,9,31.50986723516819,26,Romance,SmartTV,1
6386-SZZKH,7,24.31521447839671,29,Romance,Desktop,3
3327-YBAKM,4,14.378774140611926,23,Romance,Mobile,2
9441-QHEVC,4,44.80865257977648,18,Horror,Mobile,1
6705-LNMDD,3,61.67551242222847,27,Action,SmartTV,4
2580-ASVVY,2,63.171667964212936,9,Horror,Desktop,3
3370-GQEAL,6,54.918405546825454,26,Romance,Desktop,2
5032-USPKF,1,58.42385541326044,12,Drama,Mobile,2
2982-IHMFT,2,35.80349004532079,11,Action,Mobile,4
3521-SYVOR,7,23.30711526622985,12,Comedy,Desktop,1
4254-QPEDE,7,26.865156096371845,19,Comedy,Mobile,4
6283-GITPX,6,25.906523005546628,14,Drama,Desktop,2
9526-JAWYF,7,40.51389736005984,9,Drama,SmartTV,2
0771-CHWSK,3,58.528985765176415,24,Horror,SmartTV,3
9788-HNGUT,7,17.17098146798928,15,Comedy,SmartTV,4
9495-REDIY,3,25.702786176914184,4,Action,Mobile,1
5375-XLDOF,8,60.93245997901509,16,Drama,Mobile,4
1172-VIYBP,6,42.01909844612507,13,Horror,Mobile,3
5649-VUKMC,3,36.888405823085755,1,Horror,Mobile,4
6559-PDZLR,3,39.377498387831736,6,Drama,Mobile,3
8992-OBVDG,3,51.54470382110121,29,Drama,SmartTV,2
4273-MBHYA,12,33.87528945160836,5,Romance,Desktop,4
4724-WXVWF,6,51.49582785115005,19,Drama,Desktop,3
5701-GUXDC,8,44.49514567304523,11,Drama,Mobile,4
1460-UZPRJ,5,50.95012057472607,28,Drama,Mobile,4
6082-GLJIX,6,74.89995734310298,28,Comedy,Mobile,2
5143-EGQFK,6,72.43502823174116,26,Action,SmartTV,3
4919-IKATY,1,32.91436903262263,8,Drama,Mobile,3
2495-TTHBQ,7,20.779901617475097,18,Romance,Desktop,2
0485-ZBSLN,6,44.374241074894286,14,Drama,SmartTV,1
3810-PJUHR,4,56.88576228325058,21,Comedy,Desktop,4
9050-QLROH,3,46.06747820315596,16,Action,Desktop,3
0847-HGRML,9,29.7104137994065,4,Drama,Mobile,2
8232-CTLKO,4,27.38552125507207,12,Action,SmartTV,2
9227-YBAXE,5,42.580604574031874,22,Horror,Mobile,2
6168-WFVVF,4,51.627010308757065,12,Drama,Desktop,1
9860-LISIZ,5,27.060214300107024,18,Romance,SmartTV,4
0112-QAWRZ,6,56.00899752843598,6,Romance,SmartTV,4
0877-SDMBN,4,34.65655896934789,10,Action,Desktop,2
2786-GCDPI,2,47.417534982338125,21,Romance,SmartTV,1
4043-MKDTV,2,28.33131139371009,16,Romance,SmartTV,4
8065-YKXKD,0,28.454010569265936,17,Action,Mobile,2
9637-EIHEQ,3,8.326569105978201,1,Romance,Desktop,2
9229-RQABD,3,47.539614620934174,13,Horror,Mobile,2
8313-KTIHG,6,16.12482430593069,0,Romance,Mobile,2
5320-BRKGK,6,34.63579477408415,8,Action,SmartTV,3
6284-KMNUF,7,47.34970193599219,3,Drama,Mobile,4
9689-PTNPG,5,47.89065684036127,14,Horror,Mobile,2
9465-RWMXL,3,82.76123354361803,18,Romance,Mobile,4
6229-UOLQL,2,54.37664167447559,7,Comedy,SmartTV,4
2362-IBOOY,2,56.68221985543904,6,Comedy,Desktop,1
3137-LUPIX,7,52.9656243781319,21,Drama,SmartTV,4
0843-WTBXE,4,15.41813080182864,13,Romance,Desktop,3
6143-JQKEA,10,37.45197863590165,8,Comedy,SmartTV,2
8676-OOQEJ,8,39.451415493716894,26,Romance,Mobile,3
5515-IDEJJ,6,59.06656838005397,25,Comedy,Mobile,4
9701-CDXHR,5,40.36453844788747,1,Drama,Mobile,1
7450-NWRTR,7,43.92212729419515,7,Drama,Mobile,4
8124-NZVGJ,4,51.93420263504904,5,Comedy,SmartTV,3
2162-FRZAA,4,64.84152535181082,5,Action,Desktop,1
5376-DEQCP,4,51.003822007422364,4,Horror,Mobile,3
5118-MUEYH,4,40.948724849778095,21,Romance,SmartTV,3
9095-HFAFX,5,37.8342870279369,11,Horror,SmartTV,2
5627-TVBPP,4,63.744324671311226,29,Drama,Desktop,2
2379-ENZGV,4,62.057894023577234,27,Drama,Mobile,3
3936-QQFLL,5,28.830220239166962,18,Romance,Desktop,3
2589-AYCRP,5,37.38495655499987,8,Romance,Desktop,2
4067-HLYQI,4,28.024428733616357,6,Action,Mobile,2
5124-EOGYE,3,44.00223019473179,17,Romance,SmartTV,2
5057-RKGLH,7,51.62626906040404,22,Comedy,Desktop,3
0292-WEGCH,2,21.404314700549808,17,Horror,Desktop,1
8910-ICHIU,4,41.69796741236879,18,Romance,SmartTV,1
4097-YODCF,10,32.0208528993499,2,Drama,SmartTV,4
9715-WZCLW,2,55.33134674613658,25,Drama,SmartTV,4
9786-YWNHU,7,19.453227558923825,18,Drama,Desktop,4
6407-GSJNL,5,68.257215276054,10,Drama,SmartTV,3
6005-OBZPH,3,26.78121558536382,21,Comedy,SmartTV,4
4049-ZPALD,2,43.16606848807494,19,Drama,SmartTV,1
7932-WPTDS,5,39.707671826703425,24,Action,SmartTV,4
3733-UOCWF,5,17.546511785692008,26,Romance,Mobile,1
6833-JMZYP,2,20.562997733279005,6,Drama,Desktop,1
2722-VOJQL,6,62.90910922998868,2,Drama,Desktop,3
1310-QRITU,7,42.15068331424225,27,Comedy,SmartTV,2
8961-QDZZJ,7,34.331140649766255,14,Action,Desktop,1
9715-SBVSU,2,38.17843246252096,24,Romance,SmartTV,1
8490-BXHEO,3,54.99867568754894,28,Drama,Mobile,3
7173-TETGO,4,34.77724093290914,29,Romance,SmartTV,4
7929-SKFGK,4,41.72457515911729,21,Romance,Mobile,1
2300-RQGOI,5,54.47470024601385,14,Horror,Desktop,4
3563-SVYLG,2,52.03874415447021,12,Drama,Mobile,2
5228-EXCET,9,32.895083611388486,1,Drama,Desktop,2
6435-VWCCY,6,45.870420245958826,4,Romance,Mobile,4
4998-IKFSE,7,44.66607531292097,14,Drama,Mobile,3
8630-QSGXK,5,24.105100691725525,2,Romance,SmartTV,1
2455-USLMV,4,27.02079409906361,0,Romance,Mobile,4
7394-FKDNK,6,41.989913707304744,21,Comedy,Mobile,4
9488-FVZCC,3,68.91494066428042,1,Action,SmartTV,4
6331-LWDTQ,6,42.71680317798652,12,Comedy,Mobile,2
5995-WWKKG,6,22.538037998518885,10,Drama,Mobile,4
1597-FZREH,5,20.426187124168955,27,Horror,SmartTV,3
7879-CGSFV,5,24.478791718886832,7,Action,SmartTV,1
9921-EZKBY,4,32.99145435939191,24,Action,Mobile,3
7432-FFVAR,2,46.81925955498599,7,Drama,Mobile,1
7246-ZGQDF,12,59.35954590853791,2,Romance,SmartTV,2
7000-WCEVQ,2,29.178678406989615,21,Horror,Desktop,3
0727-IWKVK,6,36.54355569923987,25,Romance,Mobile,2
5959-BELXA,5,52.52848439864212,28,Horror,Desktop,1
4456-RHSNB,3,42.920703742273865,4,Romance,Desktop,3
3512-IZIKN,10,30.79478157005907,29,Horror,SmartTV,3
2481-SBOYW,7,44.249323781628426,20,Comedy,SmartTV,2
7109-MFBYV,2,34.16621425456807,10,Drama,SmartTV,3
1833-TCXKK,5,48.571808458412185,10,Drama,Desktop,2
1832-PEUTS,8,40.077688186192916,1,Action,SmartTV,2
6141-OOXUQ,2,45.0772180916385,18,Romance,Desktop,4
8660-BUETV,4,52.61225836771978,20,Comedy,Desktop,3
0580-PIQHM,5,61.89670593369879,0,Romance,Desktop,2
5696-CEIQJ,2,46.150683628478525,0,Romance,Mobile,1
7503-ZGUZJ,3,47.467425713427275,15,Comedy,Mobile,4
1696-HXOWK,5,52.57710288563566,28,Drama,Desktop,1
3026-ATZYV,6,55.30472999250941,28,Drama,Mobile,1
4012-YCFAI,8,55.09250431368972,11,Horror,SmartTV,3
2506-TNFCO,1,27.813338698357803,8,Drama,Desktop,4
9970-QBCDA,7,18.509263137557717,24,Action,Mobile,2
8718-PTMEZ,7,50.64483875256059,8,Horror,Mobile,4
9496-IVVRP,8,32.523115119360625,8,Comedy,SmartTV,3
2207-OBZNX,2,67.89394482320233,25,Horror,Mobile,3
2657-VPXTA,5,62.529050151897096,4,Horror,Desktop,2
6551-VLJMV,7,59.17175696350082,17,Action,Desktop,4
1221-GHZEP,5,31.054567141077555,24,Comedy,Desktop,3
9289-LBQVU,9,31.429084525812343,22,Romance,Desktop,2
6142-VSJQO,5,41.73124694876448,12,Action,SmartTV,3
3458-IDMFK,3,32.413087864620884,13,Comedy,SmartTV,3
6933-FHBZC,6,21.187217154415933,10,Drama,Mobile,1
0221-NAUXK,3,18.357198242248778,23,Drama,Desktop,1
9770-KXGQU,6,37.12736170624338,14,Horror,SmartTV,3
6437-UKHMV,7,51.01867915958393,29,Horror,Mobile,2
6538-POCHL,5,58.65218496676099,7,Drama,SmartTV,2
6726-NNFWD,6,26.281253069262593,13,Action,Desktop,1
3002-WQZWT,6,34.496058301522766,6,Comedy,SmartTV,4
4277-UDIEF,3,38.8831789255631,6,Action,SmartTV,1
1208-NBVFH,6,56.96453778334733,26,Romance,SmartTV,4
4912-PIGUY,3,48.091906840678284,22,Horror,Mobile,3
1114-CENIM,8,23.50445508831136,15,Comedy,Mobile,4
6060-DRTNL,4,26.486365870969877,28,Romance,Desktop,1
2725-TTRIQ,2,54.65347398927624,19,Horror,Mobile,2
3374-TTZTK,5,18.593530268392946,3,Horror,Desktop,3
8990-ZXLSU,3,54.05145419125015,16,Action,Desktop,1
2275-RBYQS,6,30.382929298450268,1,Horror,SmartTV,3
8473-VUVJN,7,43.11156413815459,20,Drama,SmartTV,4
6289-CPNLD,5,55.416921825292384,11,Horror,SmartTV,4
5536-SLHPM,4,24.71190487185679,21,Horror,Mobile,1
4419-UJMUS,5,36.86493563034691,7,Horror,SmartTV,1
7794-JASDG,2,19.930877950081644,22,Drama,Desktop,1
7609-YBPXG,2,47.353267480256605,16,Action,SmartTV,3
5519-TEEUH,5,53.00493931775145,26,Drama,Desktop,2
7856-GANIL,4,24.408809989233717,3,Romance,Mobile,1
0804-XBFBV,6,42.59470200925691,3,Comedy,Desktop,3
2676-OXPPQ,4,49.11662856392498,21,Comedy,Desktop,1
3703-TTEPD,5,48.44562490233379,16,Comedy,Mobile,2
2799-TSLAG,2,7.62383115047458,28,Horror,Desktop,4
0196-VULGZ,2,38.82416208352972,28,Drama,Mobile,1
8837-VVWLQ,6,73.31345622783228,22,Drama,Mobile,1
2696-NARTR,5,46.847709873311025,17,Drama,Mobile,4
2208-NKVVH,3,75.76858079641559,25,Drama,Mobile,3
7614-QVWQL,3,10.105099441325466,23,Drama,Mobile,1
1976-CFOCS,12,9.202306759167536,24,Drama,Desktop,3
4631-OACRM,4,48.73607672210107,25,Drama,Desktop,2
7139-JZFVG,10,54.84597881840429,0,Comedy,Desktop,4
4987-GQWPO,6,31.848848220986458,1,Comedy,Desktop,2
3755-JBMNH,8,51.970651838261574,7,Comedy,Desktop,2
1757-TCATG,3,44.10023717727026,20,Horror,Desktop,3
6345-ULYRW,5,24.528451863446897,13,Comedy,Mobile,1
4776-XSKYQ,7,35.44980398609264,13,Horror,Mobile,3
8048-DSDFQ,5,48.634560746112726,8,Comedy,Desktop,1
5753-QQWPW,5,24.587521757868227,10,Drama,Desktop,4
6010-DDPPW,4,46.59443265112211,6,Drama,SmartTV,4
1809-DMJHQ,5,20.0037385116168,26,Drama,Mobile,2
6693-FRIRW,2,46.702704459682465,13,Drama,SmartTV,4
6586-MYGKD,5,32.42634690116806,19,Horror,Mobile,2
3173-NVMPX,2,23.139503736349447,8,Drama,SmartTV,4
0248-PGHBZ,3,36.57699980324951,9,Drama,Mobile,1
0623-GDISB,5,36.05574635411266,9,Horror,Desktop,4
2892-GESUL,1,52.63874185455176,0,Horror,Desktop,2
6923-EFPNL,3,35.19542560674698,21,Action,Mobile,2
7472-EQOAV,3,40.573915570436675,25,Comedy,Mobile,3
9574-RKJIF,4,25.8033381287793,22,Comedy,SmartTV,4
2043-WVTQJ,5,33.067228834991774,17,Romance,Desktop,1
8034-RYTVV,2,34.96042262119245,15,Drama,SmartTV,2
3863-QSTYI,9,27.49903946715209,25,Horror,Desktop,1
2619-WFQWU,4,56.459413776207356,2,Drama,SmartTV,3
5044-LRQAQ,7,71.79104366305504,29,Comedy,Desktop,1
1716-LSAMB,5,33.16554273063918,25,Horror,Mobile,1
1333-PBMXB,3,46.20833457045093,12,Romance,Mobile,4
6546-OPBBH,10,49.17714746252881,25,Comedy,SmartTV,1
5985-BEHZK,8,41.86877267865954,4,Romance,Mobile,1
9127-QRZMH,5,36.490390384046115,17,Romance,Desktop,3
5919-VCZYM,8,31.815235450670244,19,Drama,SmartTV,1
9644-KVCNC,9,36.0283174376968,11,Action,SmartTV,3
2137-DQMEV,8,33.91840022657824,8,Drama,Mobile,2
8174-LNWMW,3,50.395071420146884,3,Horror,Mobile,3
9279-CJEOJ,3,58.95018009081619,28,Romance,SmartTV,2
7964-VEXDG,3,30.141789688959726,23,Horror,Mobile,1
2404-JIBFC,2,28.821198461137367,27,Action,Mobile,1
0778-NELLA,6,11.568453707809086,17,Horror,Desktop,4
8029-XYPWT,5,33.7679540248934,9,Comedy,Mobile,2
4614-NUVZD,3,39.01274595705072,1,Comedy,Desktop,3
4632-PAOYU,6,40.99944878070808,19,Drama,Desktop,2
3803-KMQFW,5,27.088196022610994,28,Action,SmartTV,4
6804-GDMOI,4,13.791861931857479,1,Comedy,SmartTV,2
2990-OGYTD,5,64.32911665960916,22,Horror,Mobile,4
6646-JPPHA,5,45.439212611329886,13,Drama,Mobile,4
9572-MTILT,3,41.232651547737895,4,Horror,Mobile,2
7658-UYUQS,6,58.58742877720365,13,Horror,Mobile,4
7880-XSOJX,4,42.81688365014732,7,Horror,Desktop,4
9611-CTWIH,3,31.481679381904012,9,Drama,Desktop,2
4589-IUAJB,3,48.88351496618332,29,Romance,Mobile,1
0329-GTIAJ,9,26.448872650211275,16,Romance,Desktop,1
8746-BFOAJ,5,33.24229399723881,16,Action,Mobile,3
8457-XIGKN,9,40.920519863426364,14,Comedy,SmartTV,4
6072-NUQCB,4,26.828106132902423,27,Horror,Mobile,1
6629-CZTTH,7,45.419585436405235,15,Action,SmartTV,2
8838-GPHZP,2,62.00782453515232,29,Comedy,Desktop,3
8750-QWZAJ,5,59.364951176865375,1,Horror,Desktop,4
5364-EVNIB,5,65.30737902135179,13,Action,Desktop,3
6918-UMQCG,5,44.99477494884649,27,Horror,Mobile,1
0675-NCDYU,7,34.899457853223254,2,Horror,SmartTV,2
6339-DKLMK,3,37.962175305958766,6,Action,SmartTV,4
1346-PJWTK,3,52.431763750893865,17,Horror,Mobile,1
5088-QZLRL,7,31.525954404446765,23,Horror,Mobile,4
8023-QHAIO,7,60.05474863408057,6,Romance,SmartTV,3
4397-FRLTA,8,42.05325873183637,18,Drama,SmartTV,3
3057-VJJQE,5,27.844127913402538,22,Romance,Mobile,3
5087-SUURX,2,27.630420103924244,11,Action,Mobile,3
2302-OUZXB,7,31.635371176150567,3,Drama,Desktop,4
