user_id,billing_cycle,payment_success,failed_payment_count,chargeback_flag,monthly_revenue
8901-HJXTF,12,1,0,0,29.2
7710-JSYOA,4,1,0,0,93.3
5419-KLXBN,1,0,0,0,0.0
3424-NMNBO,9,1,0,0,108.85
9885-MFVSU,5,1,0,0,46.35
4514-GFCFI,10,1,0,0,84.75
0607-MVMGC,9,1,0,0,78.75
3365-SAIGS,12,1,0,0,83.55
9828-AOQLM,5,1,0,1,45.7
8022-BECSI,8,1,0,0,19.6
8000-REIQB,10,1,0,0,69.95
9993-LHIEB,17,1,0,0,67.85
0266-CLZKZ,1,1,0,0,105.65
7615-ESMYF,22,1,0,0,44.6
3858-VOBET,3,1,0,0,74.95
7020-OZKXZ,8,1,0,1,75.5
3977-QCRSL,18,1,0,0,20.15
0017-DINOC,3,1,0,0,45.2
1447-PJGGA,14,1,1,0,95.25
8565-CLBZW,11,1,2,0,89.85
9139-WQQDY,5,1,0,0,100.45
0224-HJAPT,22,1,0,0,47.15
8086-OVPWV,1,1,0,0,80.2
9430-FRQOC,4,1,0,0,87.1
7639-OPLNG,14,1,0,0,79.25
3074-GQWYX,18,0,0,0,0.0
1492-QGCLU,11,1,0,0,85.7
6845-RGTYS,10,1,0,0,98.75
7328-OWMOM,13,1,0,0,20.1
4418-LZMSV,10,1,0,0,61.8
5155-AZQPB,3,1,0,0,49.9
8861-HGGKB,22,1,0,0,86.45
1087-GRUYI,14,1,0,0,20.4
7065-YUNRY,20,1,0,0,45.3
7694-VLBWQ,24,1,0,0,104.1
2546-KZAAT,6,1,0,0,75.4
0181-RITDD,19,1,0,0,108.15
5989-PGKJB,5,1,0,0,86.25
4795-KTRTH,20,1,0,0,81.0
8272-ONJLV,12,0,1,0,0.0
1488-PBLJN,4,1,0,0,116.85
0308-GIQJT,2,1,0,0,105.75
3778-FOAQW,8,1,0,0,20.15
4452-ROHMO,19,1,0,0,19.6
6481-OGDOO,23,1,0,0,90.6
3090-LETTY,16,1,0,0,60.95
5349-AZPEW,8,1,0,0,25.05
3753-TSEMP,23,1,0,0,88.15
8305-VHZBZ,22,1,0,0,20.2
9720-JJJOR,9,1,0,0,60.3
8100-HZZLJ,1,1,0,0,63.95
8775-ERLNB,4,1,1,0,74.3
8309-IEYJD,9,1,1,0,70.6
9172-JITSM,10,1,0,0,90.8
6298-QDFNH,12,1,0,0,79.35
7398-HPYZQ,20,1,0,0,90.55
3546-GHEAE,12,1,0,0,19.45
7361-YPXFS,2,1,0,0,64.45
6557-BZXLQ,14,1,0,0,69.65
2550-QHZGP,23,1,0,0,19.5
7519-JTWQH,5,1,1,0,110.5
2538-OIMXF,13,1,0,0,24.7
8543-MSDMF,8,0,0,0,0.0
9961-JBNMK,7,1,0,0,96.8
1170-SASML,20,1,0,0,85.4
4872-JCVCA,15,1,0,0,47.6
5346-BZCHP,1,1,0,0,19.4
2038-LLMLM,3,0,0,0,0.0
6173-ITPWD,8,1,1,0,83.35
9734-UYXQI,17,1,0,0,49.4
1216-BGTSP,16,1,0,0,108.45
4138-NAXED,16,1,0,0,81.0
2189-UXTKY,10,1,0,0,79.2
0744-BIKKF,22,0,0,0,0.0
7483-IQWIB,22,1,0,0,92.95
5248-KWLAR,11,1,0,0,90.35
4958-GZWIY,3,1,0,0,48.7
7996-MHXLW,11,1,0,0,25.15
7833-PKIHD,6,1,0,0,76.4
7061-OVMIM,17,1,0,0,19.55
5153-RTHKF,14,1,0,0,85.35
1852-QSWCD,24,1,0,0,24.8
4832-VRBMR,22,1,0,0,103.15
9079-LWTFD,9,1,0,0,100.75
6356-ELRKD,15,1,0,0,95.6
8624-GIOUT,22,1,0,0,59.75
3392-EHMNK,16,1,0,0,94.1
5986-WWXDV,14,1,0,0,19.35
3061-BCKYI,22,1,1,0,19.9
6179-GJPSO,14,1,0,0,108.15
7901-TBKJX,14,1,0,0,101.05
7228-PAQPD,10,1,0,0,59.1
3177-LASXD,13,1,1,0,71.35
7746-QYVCO,12,1,0,0,55.85
5804-HYIEZ,12,1,0,0,106.05
9919-FZDED,10,1,0,0,84.1
5934-TSSAU,15,1,0,0,75.3
3486-KHMLI,5,1,0,0,24.7
4897-QSUYC,14,1,1,0,20.15
1084-UQCHV,9,1,1,0,69.75
8290-YWKHZ,20,1,0,0,93.2
2955-BJZHG,10,1,0,0,80.85
3806-DXQOM,24,1,0,0,33.65
6784-XYJAE,21,1,0,0,55.8
3933-DQPWX,18,1,0,0,39.7
6661-EIPZC,24,1,0,0,29.5
8957-THMOA,21,1,0,0,20.15
2251-PYLPB,6,1,0,0,79.55
5555-RNPGT,12,1,0,0,24.8
1057-FOGLZ,4,0,0,0,0.0
9300-RENDD,2,1,0,0,79.95
0761-AETCS,15,1,0,0,19.3
8087-LGYHQ,3,1,0,0,94.05
4137-BTIKL,5,1,0,0,90.75
2190-BCXEC,20,0,0,0,0.0
6227-FBDXH,15,1,0,0,99.5
2153-MREFK,14,1,0,0,99.2
2911-WDXMV,16,1,0,0,80.55
7206-PQBBZ,18,1,0,0,70.2
3106-ULWFW,21,1,0,0,85.2
0925-VYDLG,3,1,0,0,75.25
4547-FZJWE,20,1,0,0,59.45
7422-WNBTY,7,1,0,0,93.35
0842-IWYCP,16,1,0,0,44.95
3521-HTQTV,11,1,0,0,26.1
3744-ZBHON,17,0,0,0,0.0
3373-DIUUN,2,1,0,0,21.25
8383-SGHJU,8,1,0,0,59.4
7607-QKKTJ,9,1,0,0,95.0
7707-PYBBH,24,1,0,0,61.9
8984-HPEMB,13,1,0,0,118.65
4349-GFQHK,15,1,0,0,54.35
4139-DETXS,24,1,0,0,64.45
9779-DPNEJ,15,1,0,0,80.15
9805-FILKB,18,1,0,0,20.2
5793-YOLJN,4,1,0,0,21.0
0673-IGUQO,12,1,0,0,20.45
4123-FCVCB,16,1,1,0,75.85
8819-IMISP,7,1,0,0,80.45
7802-EFKNY,11,1,0,0,24.95
8311-UEUAB,24,1,0,0,75.5
5858-EAFCZ,11,1,0,0,44.45
8035-BUYVG,22,1,0,0,42.35
1163-ONYEY,8,1,0,0,74.55
9787-XVQIU,11,1,0,0,75.3
8945-MUQUF,13,1,0,0,94.8
5656-MJEFC,8,1,0,0,48.15
6082-OQFBA,21,1,0,1,19.65
8051-HJRLT,19,1,0,0,70.55
8974-OVACP,10,1,0,0,20.15
4010-YLMVT,11,1,0,0,106.6
1379-FRVEB,16,0,1,0,0.0
8612-GXIDD,19,1,0,0,25.4
6288-CHQJB,7,1,0,0,69.95
8160-HOWOX,4,1,0,0,66.85
3023-GFLBR,24,1,0,0,86.15
6648-INWPS,8,1,0,0,20.15
4223-BKEOR,12,1,0,0,64.85
4079-VTGLK,7,1,0,0,74.85
1763-WQFUK,21,1,1,0,50.5
1391-UBDAR,14,1,0,0,72.9
8894-JVDCV,5,1,0,0,115.05
2023-VQFDL,20,1,0,0,19.0
1345-GKDZZ,11,1,0,0,19.55
2014-MKGMH,7,1,1,0,101.1
5628-FCGYG,2,1,0,0,84.1
2560-WBWXF,10,1,1,0,24.15
0248-IPDFW,12,1,0,0,50.1
7978-DKUQH,13,1,0,0,74.6
4335-UPJSI,13,1,0,0,19.75
0524-IAVZO,11,1,1,0,85.0
2737-YNGYW,19,1,0,0,80.55
1784-EZDKJ,4,1,0,0,106.8
9297-FVVDH,10,1,0,0,84.5
8007-YYPWD,19,1,0,0,25.05
7101-HRBLJ,3,1,0,0,83.7
5159-YFPKQ,20,1,0,0,75.8
6635-CPNUN,2,1,0,0,96.6
4021-RQSNY,8,1,0,0,98.5
5453-YBTWV,18,1,1,0,101.1
5039-LZRQT,8,1,0,0,20.2
2931-VUVJN,12,1,0,0,94.05
9061-TIHDA,20,1,0,0,95.25
8699-ASUFO,5,1,1,0,74.4
6418-PIQSP,6,1,0,0,81.0
8220-OCUFY,20,1,0,0,60.25
3995-WFCSM,20,1,1,0,60.85
1895-QTKDO,24,1,0,0,43.95
2038-OEQZH,14,1,0,0,86.05
1178-PZGAB,7,1,0,0,20.25
7927-AUXBZ,16,1,0,0,85.15
2626-VEEWG,15,1,0,0,19.4
2878-RMWXY,24,1,0,0,102.65
1657-DYMBM,24,1,0,0,19.9
7311-MQJCH,22,1,0,0,19.55
7375-WMVMT,23,1,0,0,95.5
1136-XGEQU,2,1,0,0,84.15
2530-FMFXO,22,1,0,0,103.2
6844-DZKRF,21,1,0,0,50.2
4695-WJZUE,7,1,1,0,88.55
7619-ODSGN,11,1,0,0,54.75
5970-GHJAW,22,1,0,0,19.95
8879-XUAHX,2,1,0,0,116.25
3689-MOZGR,8,1,0,0,31.2
4195-PNGZS,19,1,0,0,24.45
5003-XZWWO,18,0,0,0,0.0
3988-RQIXO,3,1,0,0,91.3
7622-FWGEW,14,1,0,0,85.65
6922-NCEDI,22,1,0,0,21.2
2514-GINMM,1,1,0,0,79.5
9891-NQDBD,9,0,0,0,0.0
6131-IUNXN,5,1,0,0,20.2
8548-AWOFC,4,1,0,0,63.85
9798-DRYDS,11,1,1,0,61.95
8532-UEFWH,24,1,0,0,25.75
6296-DDOOR,3,1,1,0,58.2
7951-VRDVK,6,1,0,0,85.85
5931-FLJJF,4,1,0,0,70.1
4815-YOSUK,6,1,1,0,104.9
2659-VXMWZ,20,1,0,0,111.3
0380-NEAVX,17,1,0,0,99.85
3207-OYBWH,15,1,0,0,95.25
4285-GYRQC,2,1,0,0,86.25
7216-EWTRS,16,1,0,0,100.8
4365-MSDYN,19,1,0,0,19.55
7036-TYDEC,8,1,0,0,104.0
5802-ADBRC,19,1,0,0,104.4
8076-FEZKJ,24,1,0,0,19.5
5197-YPYBZ,8,1,0,0,25.25
8337-MSSXB,10,1,0,0,86.3
4312-GVYNH,12,1,1,0,49.85
8495-LJDFO,13,0,0,0,0.0
0839-JTCUD,14,1,0,0,89.9
5494-WOZRZ,12,1,0,0,82.0
1302-UHBDD,12,1,0,0,89.95
2234-EOFPT,19,1,0,0,79.35
8619-IJNDK,6,1,0,0,64.05
8378-LKJAF,15,1,0,0,101.15
8182-BJDSI,3,1,0,0,89.95
2528-HFYZX,12,1,0,0,76.45
1153-GNOLC,5,1,0,0,39.1
3298-QEICA,15,0,0,0,0.0
0788-DXBFY,2,1,0,0,19.55
3597-YASZG,24,1,0,0,104.45
3496-LFSZU,3,1,0,0,70.5
5242-UOWHD,11,1,0,0,20.35
2482-CZGBB,9,1,0,0,70.0
6479-SZPLM,12,0,0,0,0.0
8097-VBQTZ,13,1,0,0,69.9
4500-HKANN,14,1,0,0,59.7
9917-KWRBE,10,1,1,0,78.35
3420-ZDBMA,1,1,0,0,71.45
2212-LYASK,20,1,0,0,45.85
1393-IMKZG,12,1,0,0,95.85
8069-RHUXK,20,1,0,0,35.7
3398-GCPMU,23,1,0,0,89.55
2908-WGAXL,14,1,0,0,24.95
3378-AJRAO,3,1,0,0,24.85
1013-QCWAM,7,1,0,0,100.8
0866-QLSIR,2,1,0,0,64.4
6050-FFXES,3,1,2,0,105.35
7181-BQYBV,23,1,0,0,102.45
0362-RAOQO,8,1,0,1,19.65
9554-DFKIC,4,1,0,0,54.45
5527-ACHSO,24,1,0,0,70.5
0829-DDVLK,24,1,1,0,20.1
1399-UBQIU,23,1,1,0,69.35
1813-JLKWR,9,1,0,0,19.8
0336-PIKEI,5,0,1,0,0.0
7322-OCWHC,13,1,1,0,93.05
9537-VHDTA,13,1,0,0,51.2
4957-TIALW,19,1,0,0,65.6
2054-PJOCK,12,1,0,1,80.55
9150-HEPMB,15,1,0,0,52.7
9030-QGZNL,2,1,1,0,20.85
6204-IEUXJ,21,1,0,0,80.1
3126-WQMGH,1,1,0,0,52.15
4529-CKBCL,21,1,0,0,80.2
2506-CLAKW,2,1,0,0,98.15
7176-WRTNX,7,1,0,0,114.95
1583-IHQZE,12,1,0,0,112.95
5732-IKGQH,11,1,0,0,104.45
9239-GZHZE,5,1,0,0,113.65
7205-BAIAD,19,1,0,0,20.6
0151-ONTOV,17,1,0,0,70.9
4140-MUHUG,1,1,0,0,86.85
0093-EXYQL,20,1,1,0,91.55
8064-RAVOH,18,1,0,0,49.85
0219-QAERP,23,1,0,0,19.8
0320-JDNQG,22,1,1,0,99.85
7180-PISOG,2,1,0,0,74.5
9168-INPSZ,5,1,0,0,104.15
3571-RFHAR,11,1,0,0,109.15
0015-UOCOJ,1,1,0,0,48.2
5334-AFQJB,20,1,0,0,25.1
2754-SDJRD,12,1,0,0,100.15
9578-VRMNM,18,1,0,0,65.2
1587-FKLZB,8,1,0,0,99.5
6140-QNRQQ,13,1,0,0,71.55
8963-JLGJT,18,1,0,0,55.9
4307-KTUMW,24,1,1,0,93.9
1465-LNTLJ,23,1,0,0,64.4
5440-FLBQG,21,1,0,0,108.4
2135-DQWAQ,17,1,0,0,85.3
4056-QHXHZ,15,1,0,0,107.45
7470-MCQTK,21,1,0,0,48.75
7488-MXJIV,1,1,0,0,85.65
7401-JIXNM,24,1,0,0,91.3
9339-FIIJL,18,1,0,0,85.95
2027-FECZV,22,1,0,0,106.7
2672-DZUOY,14,1,0,0,25.15
4706-DGAHW,5,1,0,0,45.2
3870-MQAMG,24,1,0,0,110.35
6670-MFRPK,10,1,1,0,79.2
6177-PEVRA,14,1,1,0,55.5
4800-CZMPC,17,0,0,1,0.0
4813-HQMGZ,3,1,0,0,90.25
7579-KKLOE,4,1,0,0,91.25
7377-DMMRI,4,1,0,0,47.8
8402-EIVQS,23,1,0,0,100.9
4947-DSMXK,24,1,0,0,97.7
7245-NIIWQ,12,1,0,0,69.85
0002-ORFBO,12,1,0,0,65.6
3324-OIRTO,16,0,0,0,0.0
5414-OFQCB,7,1,1,0,90.45
4967-WPNCF,20,1,0,0,63.7
8552-OBVRU,11,0,0,0,0.0
8499-BRXTD,13,1,0,0,20.1
9154-QDGTH,10,1,0,0,104.3
8197-BFWVU,24,1,0,0,93.25
2577-GVSIL,5,1,0,0,73.45
9367-OIUXP,10,1,0,0,20.7
6770-UAYGJ,11,1,1,0,25.25
6463-HHXJR,8,1,0,0,100.5
7928-VJYAB,8,1,0,0,90.6
1187-WILMM,13,1,0,0,89.4
9776-OJUZI,16,1,0,0,95.45
1306-RPWXZ,11,1,1,0,20.45
8949-JTMAY,22,1,0,0,98.6
2774-LVQUS,23,1,0,0,83.05
3097-PYWXL,4,1,1,0,19.95
2266-SJNAT,3,1,0,0,109.15
0869-PAPRP,23,1,0,0,85.7
4238-JSSWH,4,1,0,0,102.05
2972-YDYUW,10,0,0,0,0.0
1104-FEJAM,17,1,0,0,64.4
2809-ILCYT,13,1,0,0,26.8
5499-ECUTN,17,1,0,0,66.05
4981-FLTMF,7,1,0,0,65.2
9121-PHQSR,19,1,1,0,85.05
3113-IWHLC,9,1,0,0,55.8
3211-ILJTT,5,1,0,0,70.4
4612-THJBS,5,1,0,0,104.75
4277-BWBML,10,1,0,0,19.95
4094-NSEDU,5,1,0,0,94.25
0234-TEVTT,3,1,0,0,45.0
4304-TSPVK,4,0,0,0,0.0
1552-AAGRX,2,1,0,0,106.4
2637-FKFSY,1,1,0,0,46.1
9796-MVYXX,23,0,0,0,0.0
7874-ECPQJ,23,1,0,0,20.05
0020-INWCK,15,1,0,0,95.75
7089-RKVSZ,14,1,1,0,24.4
2683-JXWQQ,17,1,0,0,33.6
9548-ZMVTX,1,1,0,0,90.45
8739-XNIKG,15,1,0,0,84.0
9755-JHNMN,7,1,0,0,67.4
3981-QSVQI,12,1,1,0,19.7
2789-HQBOU,18,1,0,0,80.35
9424-CMPOG,23,1,0,0,19.6
5067-WJEUN,8,1,0,0,54.2
3450-WXOAT,10,0,0,0,0.0
9251-WNSOD,10,1,0,0,75.1
6974-DAFLI,24,1,1,0,19.7
2616-UUTFK,20,1,0,0,72.75
7064-JHXCE,12,1,0,0,20.05
5103-MHMHY,10,1,1,0,45.95
7989-AWGEH,13,1,0,1,39.2
4373-VVHQL,4,1,0,0,44.75
4559-UWIHT,20,1,0,0,82.65
7268-IGMFD,13,1,0,0,93.9
1846-XWOQN,7,1,0,0,70.15
0235-KGSLC,17,0,0,0,0.0
6650-BWFRT,9,1,0,0,117.15
9570-KYEUA,20,0,0,0,0.0
6993-YGFJV,2,1,0,0,112.55
2712-SYWAY,2,1,1,0,25.7
0730-BGQGF,19,1,0,0,90.3
5498-IBWPI,5,1,0,0,49.4
9101-NTIXF,18,1,0,0,19.4
0013-SMEOE,24,1,0,0,109.7
9314-QDMDW,9,1,0,0,61.25
9308-ANMVE,24,1,1,0,55.3
2884-GBPFB,24,1,1,0,70.3
3757-NJYBX,21,1,0,0,106.35
3413-DHLPB,2,1,0,0,103.75
7649-PHJVR,11,1,0,0,19.5
6114-TCFID,7,1,0,0,39.5
3787-TRIAL,19,1,0,0,26.05
2573-GYRUU,15,1,0,0,91.05
5156-UMKOW,22,1,0,0,29.65
1247-QBVSH,18,1,0,0,50.2
6734-GMPVK,4,1,0,0,105.3
9822-OAOVB,6,1,0,0,55.45
6161-ERDGD,21,1,0,1,85.45
1226-JZNKR,11,1,0,0,19.8
7318-EIVKO,20,1,0,0,59.25
3771-PZOBW,13,1,0,0,90.7
5136-KCKGI,22,1,0,0,103.7
8231-BSWXX,20,1,0,0,79.05
6486-LHTMA,7,1,0,0,90.7
4083-BFNYK,5,0,0,0,0.0
3722-WPXTK,11,1,1,0,88.35
7389-KBFIT,9,1,0,0,30.25
7176-WIONM,22,1,0,0,49.85
5141-ZUVBH,20,1,0,0,93.0
1089-HDMKP,23,1,0,0,54.55
7623-HKYRK,16,1,0,0,19.7
0310-SUCIN,9,1,0,0,84.8
5197-PYEPU,8,1,0,0,94.45
2929-ERCFZ,16,1,0,0,94.2
7548-SEPYI,13,1,0,0,96.25
8835-VSDSE,11,0,0,0,0.0
6619-RPLQZ,4,1,0,0,20.85
3275-RHRNE,5,1,1,0,60.0
3503-TYDAY,21,1,0,0,80.45
6901-GOGZG,16,1,1,0,84.95
1623-NLDOT,1,1,1,0,33.55
7021-XSNYE,12,1,0,0,49.65
9621-OUPYD,24,1,0,0,20.2
9898-KZQDZ,7,1,0,0,94.55
8982-NHAVY,15,1,0,0,100.5
4307-KWMXE,13,1,0,0,35.75
0141-YEAYS,5,1,1,0,86.45
2450-ZKEED,12,1,0,0,53.8
3694-DELSO,21,1,0,0,38.55
3893-JRNFS,2,1,0,0,39.9
9603-OAIHC,5,1,0,0,70.05
1133-KXCGE,20,1,0,0,20.1
5236-PERKL,6,0,0,0,0.0
0142-GVYSN,19,1,0,0,20.3
1049-FYSYG,10,1,1,0,35.65
7854-FOKSF,9,0,0,0,0.0
2519-FAKOD,22,1,0,0,99.25
8406-LNMHF,24,1,0,0,82.95
1821-BUCWY,19,1,0,0,55.65
8263-JQAIK,18,0,0,0,0.0
0023-UYUPN,24,1,0,0,25.2
8314-DPQHL,3,1,0,0,50.8
1465-WCZVT,10,0,0,0,0.0
9481-SFCQY,12,1,0,0,59.8
6360-SVNWV,22,1,0,0,73.55
0567-GGCAC,4,1,0,0,61.4
7089-IVVAZ,20,1,1,0,103.35
8884-MRNSU,15,1,0,0,19.9
2171-UDMFD,19,1,0,0,19.45
9050-IKDZA,24,1,0,0,81.5
2205-YMZZJ,7,1,0,0,84.8
9802-CAQUT,7,1,1,0,109.55
1254-IZEYF,9,1,0,0,99.95
0187-WZNAB,2,1,0,0,74.4
9492-TOKRI,2,1,0,0,90.0
1475-VWVDO,22,1,0,0,74.9
9221-OTIVJ,18,1,0,0,104.85
1357-MVDOZ,6,1,0,0,59.65
7602-MVRMB,13,1,0,0,110.45
3325-FUYCG,17,1,0,1,106.1
5908-QMGOE,21,1,0,0,74.2
1197-BVMVG,8,1,0,0,74.45
5406-KGRMX,8,1,0,0,24.55
8481-YYXWG,22,0,0,0,0.0
5968-HYJRZ,20,1,0,0,24.55
5198-EFNBM,14,1,0,0,90.65
7516-GMHUV,19,1,0,0,105.05
7140-ADSMJ,24,1,0,0,20.45
2230-XTUWL,15,1,0,0,19.55
7706-YLMQA,13,1,0,0,19.7
2585-KTFRE,3,1,0,0,70.45
7994-UYIVZ,15,1,0,0,85.65
2609-IAICY,9,1,0,0,77.15
1740-CSDJP,5,1,2,0,35.25
7717-BICXI,12,1,0,0,20.55
6559-RAKOZ,21,1,0,0,97.95
2636-OHFMN,2,1,0,0,48.55
4716-MRVEN,11,1,0,0,20.0
2143-LJULT,15,1,0,0,25.25
1323-OOEPC,13,1,0,0,98.4
3200-MNQTF,18,1,0,0,70.9
6164-HXUGH,4,1,0,0,19.85
5630-IXDXV,3,1,0,0,106.35
0320-DWVTU,11,1,0,0,99.5
9135-MGVPY,9,1,0,0,84.7
1212-GLHMD,5,1,0,0,86.05
7878-JGDKK,24,1,0,0,44.55
1088-AUUZZ,2,1,0,0,75.85
0397-GZBBC,1,1,0,0,93.85
6614-YWYSC,10,1,0,0,25.0
9588-OZDMQ,21,1,0,0,45.0
7641-EUYET,10,1,0,0,100.7
6476-EPYZR,8,0,0,0,0.0
9921-ZVRHG,10,1,0,0,80.45
1174-FGIFN,21,1,0,0,90.45
6620-HVDUJ,4,1,0,0,60.45
4701-MLJPN,13,1,0,0,55.25
1032-MAELW,12,1,0,0,78.45
7641-TQFHN,15,1,0,0,100.55
1552-TKMXS,15,1,0,0,20.35
9206-GVPEQ,12,1,0,0,54.45
8622-ZLFKO,4,1,1,0,90.75
1596-BBVTG,9,1,1,0,75.35
6188-UXBBR,18,1,0,0,20.25
2333-KWEWW,18,1,0,0,20.05
5702-SKUOB,11,1,1,0,19.6
1134-YWTYF,11,1,0,0,53.8
6061-GWWAV,16,1,0,0,70.2
0679-TDGAK,4,1,0,0,75.5
6585-WCEWR,12,1,0,0,20.35
9067-YGSCA,13,1,0,0,26.05
9067-SQTNS,1,1,0,0,20.6
8433-WXGNA,11,1,0,0,75.7
1776-SPBWV,23,1,0,0,20.1
8735-SDUFN,19,1,0,0,24.3
9668-PUGNU,23,1,0,0,24.5
9405-GPBBG,19,1,0,0,110.5
1926-QUZNN,10,1,0,0,25.25
3707-GNWHM,16,1,0,0,74.25
7016-NVRIC,23,1,0,0,90.1
5829-NVSQN,20,1,0,0,68.75
9565-AXSMR,12,0,1,0,0.0
8922-LIEGH,22,1,0,0,89.7
8869-LIHMK,1,1,0,0,115.1
8245-UMPYT,1,1,0,0,96.4
5186-SAMNZ,4,1,0,0,69.5
0447-RXSGD,22,1,0,0,99.65
4927-WWOOZ,5,1,0,0,91.45
5788-YPOEG,5,1,0,0,84.75
5373-SFODM,18,1,0,0,85.25
0661-KBKPA,10,1,0,0,78.75
9081-WWXKP,14,1,0,0,20.25
0784-ZQJZX,7,1,0,0,19.9
3133-PZNSR,2,0,0,0,0.0
5766-ZJYBB,16,1,0,0,19.4
8931-GJJIQ,14,1,0,0,83.3
4277-PVRAN,6,1,0,0,80.1
0022-TCJCI,4,1,0,0,62.7
0722-SVSFK,8,1,0,0,100.4
3612-YVGSJ,12,1,0,0,24.45
9825-YCXWZ,13,1,0,0,101.1
5397-NSKQG,18,1,0,0,50.9
8565-HBFNN,10,1,0,0,107.2
2000-DHJUY,13,1,0,0,92.2
0203-HHYIJ,18,1,0,0,25.3
8670-ERCJH,9,1,0,0,113.4
7758-UJWYS,8,1,0,0,40.55
2050-ONYDQ,6,1,0,0,26.0
7055-JCGNI,12,1,0,0,111.95
0739-UUAJR,4,1,1,0,53.8
4826-DXMUP,12,1,0,0,72.1
0952-KMEEH,19,1,0,0,98.15
7285-KLOTR,10,1,0,0,78.85
0654-PQKDW,12,1,0,0,70.75
7175-NTIXE,11,1,0,0,76.15
7963-SHNDT,9,1,1,0,39.1
9796-BPKIW,20,1,0,0,69.95
0188-GWFLE,15,1,0,0,20.05
8129-GMVGI,7,1,0,0,20.05
2882-DDZPG,3,1,0,0,19.45
3547-LQRIK,9,1,0,0,26.9
9137-NOQKA,6,1,0,0,19.2
5843-TTHGI,16,1,0,0,50.0
1849-RJYIG,3,1,0,0,60.0
8868-GAGIO,18,1,0,0,84.55
4061-UKJWL,23,1,1,0,45.45
5380-XPJNZ,7,1,0,0,20.05
8263-QMNTJ,18,0,0,0,0.0
8178-EYZUO,1,1,0,0,93.7
3230-JCNZS,12,1,0,0,99.0
0277-ORXQS,7,1,0,0,50.55
5130-IEKQT,7,1,0,0,105.95
3230-WYKIR,16,1,0,0,82.0
7996-BPXHY,13,1,0,0,25.0
3227-WLKLI,3,1,0,0,91.55
0407-BDJKB,10,1,1,0,95.75
2266-FUBDZ,14,1,0,0,19.35
8237-ULIXL,14,1,1,0,24.85
9600-UDOPK,1,1,0,0,94.05
8216-AZUUZ,12,1,0,0,100.4
9153-BTBVV,16,1,0,0,25.0
4074-SJFFA,19,1,0,0,54.75
3269-ATYWD,3,1,0,0,95.65
5186-PEIZU,22,0,0,0,0.0
1074-AMIOH,13,1,0,0,108.25
4910-GMJOT,4,1,0,0,94.6
0354-WYROK,9,1,0,0,98.9
4361-FEBGN,20,1,0,0,20.15
7748-UMTRK,16,1,0,0,101.3
0380-ZCSBI,3,1,0,0,20.0
7145-FEJWU,15,1,0,0,105.3
6463-MVYRY,3,1,0,0,69.85
3969-JQABI,13,1,0,0,65.25
9624-EGDEQ,18,0,0,0,0.0
1051-EQPZR,3,1,0,0,19.6
5849-ASHZJ,20,1,0,0,20.05
5780-INQIK,23,1,0,0,49.4
7576-OYWBN,12,1,0,0,76.05
4526-ZJJTM,16,1,0,0,88.4
8384-FZBJK,18,1,0,0,100.6
3750-RNQKR,1,1,0,0,19.45
0962-CQPWQ,14,1,0,0,20.3
3096-YXENJ,10,0,0,0,0.0
1265-BCFEO,14,1,0,0,80.45
5837-LXSDN,4,1,0,0,58.85
5945-AZYHT,6,1,0,0,109.6
8325-QRPZR,19,1,1,0,75.15
6384-VMJHP,20,1,1,0,73.0
2262-SLNVK,11,0,0,0,0.0
7730-CLDSV,13,1,0,0,98.65
1135-HIORI,18,1,0,0,111.45
0164-APGRB,15,1,0,0,114.9
6481-ESCNL,4,1,0,0,100.55
1790-NESIO,4,1,0,0,20.4
1550-EENBN,8,1,0,0,104.35
5539-TMZLF,21,1,0,0,69.75
4323-SADQS,3,1,0,0,34.5
4446-BZKHU,18,0,0,0,0.0
5202-IVJNU,24,1,0,0,30.1
5976-JCJRH,11,0,0,0,0.0
8198-RKSZG,7,1,0,0,80.45
0137-OCGAB,24,1,0,0,80.2
3351-NQLDI,6,1,0,0,94.35
9297-EONCV,8,0,1,0,0.0
7593-JNWRU,11,1,0,0,44.6
4588-YBNIB,11,1,0,0,19.6
1069-QJOEE,4,1,0,0,19.9
3336-JORSO,15,1,0,0,110.45
7799-DSEWS,24,1,0,0,68.35
8766-PAFNE,2,1,0,1,79.1
5315-CKEQK,3,1,0,0,51.0
3130-ICDUP,11,1,0,0,80.55
0820-FNRNX,13,1,0,0,66.7
0880-FVFWF,6,1,0,0,86.4
4611-ANLQC,2,1,0,0,50.05
4213-HKBJO,16,1,0,0,25.7
2792-LSHWX,8,0,0,0,0.0
5028-GZLDO,24,1,1,0,70.7
0014-BMAQU,2,1,0,0,84.65
6861-XWTWQ,11,1,0,0,99.25
9018-PCIOK,18,1,1,0,64.75
4837-QUSFT,10,1,1,0,100.15
6877-TJMBR,12,1,0,0,84.8
9953-ZMKSM,20,1,0,0,25.25
0907-HQNTS,4,1,0,0,113.0
7665-NKLAV,23,1,1,0,40.65
6769-DCQLI,16,1,0,0,105.0
2433-KMEAS,9,0,0,0,0.0
4391-LNRXK,12,1,0,0,94.95
8250-ZNGGW,1,1,0,0,59.9
2195-ZRVAX,2,1,0,0,85.3
3550-SAHFP,8,1,0,0,83.35
2011-TRQYE,21,1,0,0,33.5
8562-GHPPI,24,1,0,0,19.8
5893-PYOLZ,3,1,0,0,81.8
4986-MXSFP,13,1,0,0,20.0
